Timestamp, State, Altitude, Temperature, AbPct, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, VertVel, LatVel, TotalVel, vBatt
7,1,-0.47,18,0,-7,0,69,-84,-65,111,0,0,0,104
17,1,-0.13,18,0,-7,-4,71,-31,-60,93,0,0,0,103
27,1,0.21,18,0,-7,0,74,-59,-58,73,0,0,0,102
37,1,-0.64,18,0,-1,-4,69,-40,-53,77,0,0,0,101
47,1,-0.3,18,0,-4,-4,70,-44,-58,93,0,0,0,101
57,1,-0.3,18,0,-6,-4,67,-28,-58,90,0,0,0,101
67,1,0.04,18,0,-7,-5,66,-12,-45,92,0,0,0,100
77,1,-0.56,18,0,-10,-4,62,39,-29,81,0,0,0,100
87,1,0.39,18,0,-12,-8,72,47,-16,65,0,0,0,100
97,1,0.39,18,0,-10,-7,70,11,-17,37,0,0,0,100
107,1,-0.56,18,0,-9,-8,70,37,-12,26,0,0,0,100
117,1,-0.22,18,0,-7,-8,75,23,-16,13,0,0,0,99
127,1,-0.22,18,0,-3,-7,74,9,-31,26,0,0,0,99
137,1,0.13,18,0,-6,-8,74,15,-31,52,0,0,0,99
147,1,-0.73,18,0,-10,-8,75,12,-21,61,0,0,0,99
157,1,0.47,18,0,-12,-8,75,1,-9,45,0,0,0,99
167,1,0.47,18,0,-11,-8,75,2,-6,19,0,0,0,99
177,1,0.47,18,0,-8,-8,76,-2,-2,11,0,0,0,99
187,1,-0.04,18,0,-7,-8,76,-5,-7,10,0,0,0,99
197,1,-0.39,18,0,-5,-8,77,-12,-8,15,0,0,0,99
207,1,-0.99,18,0,-4,-7,77,-23,-13,28,0,0,0,99
217,1,0.81,18,0,-4,-7,76,-27,-3,42,0,0,0,99
227,1,0.3,18,0,-4,-7,75,-25,11,56,0,0,0,99
237,1,0.3,18,0,-6,-6,74,-24,15,56,0,0,0,99
247,1,0.3,18,0,-4,-7,74,-21,2,47,0,0,0,99
257,1,0.3,18,0,-3,-7,75,-30,-2,54,0,0,0,99
267,1,-0.3,18,0,-5,-6,73,-33,-12,58,0,0,0,99
277,1,-0.3,18,0,-5,-7,72,-31,-10,43,0,0,0,99
287,1,0.64,18,0,-2,-7,70,-27,7,56,0,0,0,99
297,1,-0.3,18,0,-4,-8,74,-18,-3,58,0,0,0,99
307,1,0.04,18,0,-3,-8,73,-29,-9,56,0,0,0,99
317,1,-0.3,18,0,-5,-8,74,-26,-22,51,0,0,0,99
327,1,-1.16,18,0,-4,-8,73,-27,-21,50,0,0,0,99
337,1,0.99,18,0,-5,-9,73,-20,-12,55,0,0,0,99
347,1,0.04,18,0,-6,-10,76,-9,-6,49,0,0,0,99
357,1,0.04,18,0,-2,-11,80,-22,-9,45,0,0,0,99
367,1,0.04,18,0,0,-13,83,-49,-20,54,0,0,0,99
377,1,0.39,18,0,-1,-13,84,-81,-34,61,0,0,0,99
387,1,0.04,18,0,-1,-13,83,-102,-51,61,0,0,0,99
397,1,-0.47,18,0,0,-12,84,-129,-68,70,0,0,0,99
407,1,0.39,18,0,-1,-12,81,-160,-79,80,0,0,0,99
417,1,0.39,18,0,-2,-11,77,-169,-81,81,0,0,0,99
427,1,0.39,18,0,-3,-11,76,-173,-82,76,0,0,0,99
437,1,-0.47,18,0,-4,-11,74,-181,-83,70,0,0,0,99
447,1,0.39,18,0,-3,-11,73,-179,-90,51,0,0,0,99
457,1,1.67,18,0,-2,-11,76,-184,-98,43,0,0,0,99
467,1,0.39,18,0,-2,-11,76,-207,-116,32,0,0,0,99
477,1,-0.13,18,0,-1,-10,74,-223,-138,28,0,0,0,99
487,1,0.21,18,0,-2,-11,75,-229,-177,10,0,0,0,99
497,1,-0.13,18,0,2,-10,71,-232,-143,48,0,0,0,99
507,1,0.73,18,0,-4,-11,75,-220,-143,66,0,0,0,99
517,1,-0.13,18,0,-1,-10,73,-241,-113,77,0,0,0,99
527,1,-0.13,18,0,-4,-10,70,-228,-99,93,0,0,0,99
537,1,0.73,18,0,-4,-10,73,-232,-82,95,0,0,0,99
547,1,1.07,18,0,-2,-12,69,-243,-74,104,0,0,0,99
557,1,-0.13,18,0,-3,-13,69,-205,-63,125,0,0,0,99
567,1,1.07,18,0,-4,-15,74,-210,-48,139,0,0,0,99
577,1,-0.13,18,0,-6,-16,74,-224,-28,165,0,0,0,99
587,1,1.07,18,0,-11,-17,75,-246,-20,162,0,0,0,99
597,1,-1.07,18,0,-16,-19,72,-242,-22,128,0,0,0,99
607,1,-0.13,18,0,-17,-20,76,-245,-23,73,0,0,0,99
617,1,1.07,18,0,-15,-21,81,-259,-9,36,0,0,0,99
627,1,0.21,18,0,-15,-22,81,-301,-6,2,0,0,0,99
637,1,1.07,18,0,-18,-21,81,-351,-29,-44,0,0,0,99
647,1,0.21,18,0,-17,-17,73,-392,-53,-105,0,0,0,99
657,1,0.21,18,0,-15,-15,66,-388,-56,-126,0,0,0,99
667,1,0.56,18,0,-19,-15,61,-357,-46,-150,0,0,0,99
677,1,0.21,18,0,-21,-16,64,-315,-15,-186,0,0,0,99
687,1,0.21,18,0,-27,-19,69,-300,-15,-256,0,0,0,99
697,1,0.21,18,0,-25,-22,81,-344,-42,-368,0,0,0,99
707,1,0.21,18,0,-18,-21,79,-435,-67,-423,0,0,0,99
717,1,0.21,18,0,-19,-19,71,-440,-80,-448,0,0,0,99
727,1,0.21,18,0,-26,-20,71,-441,-127,-525,0,0,0,99
737,1,0.56,18,0,-26,-19,69,-467,-138,-552,0,0,0,99
747,1,0.56,18,0,-22,-23,64,-450,-63,-632,0,0,0,99
757,1,1.42,18,0,-21,-23,72,-431,-25,-654,0,0,0,99
767,1,0.56,18,0,-23,-25,73,-473,15,-707,0,0,0,99
777,1,0.56,18,0,-21,-26,73,-524,-13,-755,0,0,0,99
787,1,0.56,18,0,-24,-21,75,-540,-48,-802,0,0,0,99
797,1,0.56,18,0,-27,-24,78,-617,-159,-918,0,0,0,99
807,1,0.56,18,0,-26,-23,69,-712,-263,-1075,0,0,0,99
817,1,0.56,18,0,-28,-16,73,-744,-368,-1237,0,0,0,99
827,1,1.07,18,0,-31,-17,62,-787,-564,-1451,0,0,0,99
837,1,0.56,18,0,-24,-15,57,-763,-693,-1675,0,0,0,99
847,1,0.56,18,0,-3,-10,53,-734,-688,-1762,0,0,0,99
857,1,0.9,18,0,12,-6,48,-710,-528,-1629,0,0,0,99
867,1,0.56,18,0,21,-2,45,-700,-270,-1416,0,0,0,99
877,1,0.56,18,0,22,1,35,-680,-18,-1186,0,0,0,99
887,1,-0.39,18,0,24,0,28,-613,223,-1046,0,0,0,99
897,1,0.56,18,0,43,6,33,-551,306,-852,0,0,0,99
907,1,0.56,18,0,44,9,35,-541,335,-606,0,0,0,99
917,1,-0.39,18,0,46,10,3,-407,667,-526,0,0,0,99
927,1,0.56,18,0,15,3,35,-542,529,-459,0,0,0,99
937,1,0.56,18,0,-4,0,38,-593,337,-554,0,0,0,99
947,1,0.9,18,0,28,5,27,-456,163,-757,0,0,0,99
957,1,-0.39,18,0,51,14,50,-507,107,-657,0,0,0,99
967,1,0.9,18,0,59,10,33,-573,90,-515,0,0,0,99
977,1,-0.04,18,0,56,11,31,-481,110,-372,0,0,0,99
987,1,0.9,18,0,45,5,43,-445,7,-276,0,0,0,99
997,1,0.9,18,0,21,1,39,-410,-198,-274,0,0,0,99
1007,1,-0.04,18,0,4,-3,8,-93,-943,-430,0,0,0,99
1017,1,0.9,18,0,18,-2,33,101,-1231,-532,0,0,0,99
1027,1,0.56,18,0,24,3,41,70,-1146,-549,0,0,0,99
1037,1,-0.04,18,0,51,11,43,-65,-951,-423,0,0,0,99
1047,1,-0.04,18,0,53,8,28,-168,-774,-196,0,0,0,99
1057,1,-0.04,18,0,39,8,8,-116,-825,-76,0,0,0,99
1067,1,-0.04,18,0,19,9,10,-23,-1105,-183,0,0,0,99
1077,1,0.56,18,0,7,0,15,81,-1407,-503,0,0,0,99
1087,1,0.9,18,0,8,-4,32,42,-1614,-823,0,0,0,99
1097,1,0.9,18,0,27,-6,35,-120,-1743,-1010,0,0,0,99
1107,1,0.9,18,0,47,-8,28,-218,-1688,-962,0,0,0,99
1117,1,-0.04,18,0,65,-4,22,-277,-1502,-718,0,0,0,99
1127,1,0.9,18,0,63,-1,20,-273,-1355,-355,0,0,0,99
1137,1,-0.04,18,0,31,-7,15,-201,-1434,-200,0,0,0,99
1147,1,-0.04,18,0,10,-10,23,-140,-1517,-350,0,0,0,99
1157,1,0.9,18,0,10,-8,33,-173,-1642,-533,0,0,0,99
1167,1,-0.04,18,0,19,-12,36,-256,-1898,-731,0,0,0,99
1177,1,-0.04,18,0,30,-13,60,-465,-2218,-776,0,0,0,99
1187,1,-0.04,18,0,22,-7,28,-674,-2473,-922,0,0,0,99
1197,1,-0.04,18,0,65,-5,27,-885,-2393,-829,0,0,0,99
1207,1,0.9,18,0,78,10,3,-1008,-2077,-561,0,0,0,99
1217,1,0.9,18,0,64,15,-20,-989,-1733,-343,0,0,0,99
1227,1,0.3,18,0,19,-15,-16,-843,-1619,-478,0,0,0,99
1237,1,-0.04,18,0,34,38,-33,-699,-1476,-703,0,0,0,99
1247,1,0.3,18,0,58,29,-25,-638,-1330,-488,0,0,0,99
1257,1,0.9,18,0,29,22,-32,-676,-1076,-367,0,0,0,99
1267,1,1.25,18,0,20,25,-43,-615,-1084,-434,0,0,0,99
1277,1,-0.04,18,0,21,30,-44,-535,-1201,-471,0,0,0,99
1287,1,0.3,18,0,10,33,-48,-442,-1249,-530,0,0,0,99
1297,1,0.3,18,0,6,35,-44,-322,-1242,-678,0,0,0,99
1307,1,0.9,18,0,-2,23,-33,-281,-1178,-859,0,0,0,99
1317,1,0.9,18,0,28,36,-29,-348,-793,-1020,0,0,0,99
1327,1,1.25,18,0,62,31,-33,-464,-359,-867,0,0,0,99
1337,1,1.25,18,0,73,29,-47,-457,-212,-612,0,0,0,99
1347,1,0.3,18,0,70,32,-55,-340,-423,-418,0,0,0,99
1357,1,0.3,18,0,46,27,-59,-149,-598,-373,0,0,0,99
1367,1,1.25,18,0,41,30,-31,-96,-824,-365,0,0,0,99
1377,1,0.3,18,0,39,38,-29,-131,-878,-355,0,0,0,99
1387,1,1.25,18,0,35,34,-29,-193,-818,-312,0,0,0,99
1397,1,0.3,18,0,30,32,-10,-296,-646,-402,0,0,0,99
1407,1,0.3,18,0,46,29,-18,-551,-391,-429,0,0,0,99
1417,1,0.3,18,0,54,22,-44,-641,-287,-427,0,0,0,99
1427,1,-0.56,18,0,93,31,-70,-496,-676,-375,0,0,0,98
1437,1,0.3,18,0,109,44,-96,-62,-742,80,0,0,0,98
1447,1,0.3,18,0,34,29,-50,-38,-535,72,0,0,0,98
1457,1,0.3,18,0,23,22,-62,78,-685,-32,0,0,0,98
1467,1,0.3,18,0,26,31,-49,70,-831,-204,0,0,0,98
1477,1,0.3,18,0,33,37,-66,36,-1082,-222,0,0,0,98
1487,1,1.59,18,0,28,39,-71,288,-1828,-561,0,0,0,98
1497,1,0.3,18,0,2,35,-53,441,-2345,-683,0,0,0,97
1507,1,0.3,18,0,16,34,-65,391,-2726,-665,0,0,0,97
1517,1,0.3,18,0,37,26,-73,441,-2604,-579,0,0,0,97
1527,1,0.3,18,0,39,30,-82,455,-2251,-413,0,0,0,97
1537,1,0.3,18,0,43,34,-83,550,-1879,-311,0,0,0,98
1547,1,0.3,18,0,41,32,-91,711,-1774,-170,0,0,0,98
1557,1,1.25,18,0,41,41,-90,908,-1720,-36,0,0,0,98
1567,1,1.25,18,0,34,58,-100,1242,-1615,-13,0,0,0,98
1577,1,0.3,18,0,24,39,-56,1308,-1552,-45,0,0,0,99
1587,1,0.3,18,0,-7,28,-33,970,-1713,-100,0,0,0,99
1597,1,1.25,18,0,-3,35,-42,509,-1639,-198,0,0,0,99
1607,1,0.3,18,0,18,28,-66,187,-1387,-218,0,0,0,99
1617,1,0.3,18,0,33,28,-89,157,-1187,-122,0,0,0,99
1627,1,1.25,18,0,54,30,-90,245,-907,62,0,0,0,98
1637,1,0.3,18,0,62,26,-74,157,-12,423,0,0,0,98
1647,1,0.3,18,0,36,26,-78,-9,884,753,0,0,0,98
1657,1,0.3,18,0,6,24,-90,106,915,821,0,0,0,99
1667,1,0.3,18,0,-9,18,-83,281,645,729,0,0,0,99
1677,1,0.3,18,0,-17,18,-68,337,461,555,0,0,0,99
1687,1,0.3,18,0,-2,20,-59,215,490,426,0,0,0,99
1697,1,0.3,18,0,14,16,-60,17,615,428,0,0,0,99
1707,1,0.3,18,0,2,9,-66,-194,918,504,0,0,0,99
1717,1,0.3,18,0,10,7,-80,-215,981,434,0,0,0,99
1727,1,0.3,18,0,13,9,-103,-9,801,395,0,0,0,99
1737,1,0.3,18,0,4,13,-86,166,515,311,0,0,0,99
1747,1,0.3,18,0,13,17,-69,184,101,174,0,0,0,98
1757,1,0.3,18,0,19,18,-68,39,68,221,0,0,0,98
1767,1,1.25,18,0,11,12,-67,-42,-9,212,0,0,0,96
1777,1,1.25,18,0,-4,15,-63,-152,14,180,0,0,0,96
1787,1,0.3,18,0,-14,18,-64,-286,122,99,0,0,0,96
1797,1,0.3,18,0,-13,8,-68,-301,67,-144,0,0,0,95
1807,1,0.3,18,0,1,18,-70,-302,-3,-189,0,0,0,95
1817,1,0.3,18,0,12,14,-75,-281,-153,-178,0,0,0,95
1827,1,1.59,18,0,19,17,-80,-258,-343,-143,0,0,0,95
1837,1,1.25,18,0,20,21,-76,-211,-710,-93,0,0,0,95
1847,1,1.25,18,0,21,27,-80,-136,-1041,-68,0,0,0,95
1857,1,1.25,18,0,25,34,-75,-59,-1195,-4,0,0,0,95
1867,1,1.25,18,0,15,28,-78,-13,-1173,65,0,0,0,95
1877,1,1.25,18,0,12,23,-76,32,-1121,109,0,0,0,95
1887,1,1.25,18,0,9,22,-97,250,-1346,106,0,0,0,95
1897,1,1.25,18,0,9,16,-72,134,-865,246,0,0,0,95
1907,1,1.25,18,0,0,21,-66,-12,-645,271,0,0,0,95
1917,1,0.3,18,0,-1,20,-70,-26,-493,268,0,0,0,95
1927,1,1.25,18,0,1,18,-79,-112,-635,253,0,0,0,95
1937,1,1.25,18,0,0,7,-97,-146,-584,210,0,0,0,95
1947,1,1.25,18,0,20,38,-80,122,-73,495,0,0,0,95
1957,1,0.3,18,0,-13,-4,-55,154,-590,351,0,0,0,95
1967,1,1.25,18,0,-15,8,-79,236,-1187,93,0,0,0,95
1977,1,-0.56,18,0,-9,14,-85,228,-1013,6,0,0,0,95
1987,1,1.25,18,0,-16,13,-71,132,-603,-81,0,0,0,95
1997,1,1.25,18,0,-14,20,-73,-48,-183,-172,0,0,0,95
2007,1,0.3,18,0,-10,16,-81,-98,122,-176,0,0,0,95
2017,1,0.3,18,0,-12,18,-85,-132,366,-172,0,0,0,95
2027,1,0.3,18,0,-10,18,-83,-146,603,-170,0,0,0,95
2037,1,1.25,18,0,-2,15,-85,-156,860,-132,0,0,0,95
2047,1,0.9,18,0,-2,17,-88,-165,1028,-109,0,0,0,95
2057,1,0.3,18,0,-3,20,-85,-162,1253,-148,0,0,0,95
2067,1,0.3,18,0,-3,22,-85,-117,1522,-214,0,0,0,95
2077,1,1.25,18,0,-8,18,-76,-109,1809,-295,0,0,0,95
2087,1,1.25,18,0,-11,14,-79,-81,2164,-454,0,0,0,95
2097,1,0.3,18,0,-10,15,-76,36,2551,-579,0,0,0,95
2107,1,0.3,18,0,-8,23,-58,-71,2904,-601,0,0,0,95
2117,1,0.3,18,0,10,21,-61,-137,2778,-562,0,0,0,95
2127,1,0.3,18,0,31,25,-62,-182,2394,-445,0,0,0,95
2137,1,0.3,18,0,25,31,-59,-242,1995,-412,0,0,0,95
2147,1,1.25,18,0,18,34,-51,-285,1889,-504,0,0,0,95
2157,1,0.9,18,0,22,35,-56,-245,1918,-630,0,0,0,95
2167,1,1.25,18,0,34,34,-55,-163,1886,-665,0,0,0,95
2177,1,0.9,18,0,47,32,-60,-109,1857,-617,0,0,0,95
2187,1,0.9,18,0,48,43,-67,-55,2020,-501,0,0,0,95
2197,1,-0.04,18,0,34,26,-39,-102,2243,-442,0,0,0,95
2207,1,0.9,18,0,36,19,-30,-173,1842,-439,0,0,0,95
2217,1,1.25,18,0,39,35,-42,-247,1257,-382,0,0,0,95
2227,1,0.9,18,0,44,32,-38,-241,1242,-400,0,0,0,95
2237,1,-0.04,18,0,46,35,-39,-176,1258,-346,0,0,0,95
2247,1,0.9,18,0,45,36,-36,-140,1201,-350,0,0,0,95
2257,1,0.9,18,0,56,45,-40,261,1053,-326,0,0,0,95
2267,1,0.9,18,0,30,42,-16,273,1222,-432,0,0,0,95
2277,1,1.25,18,0,55,37,-33,155,1314,-535,0,0,0,95
2287,1,0.9,18,0,85,62,-54,175,1348,-437,0,0,0,95
2297,1,0.9,18,0,61,38,-29,212,1709,-293,0,0,0,95
2307,1,-0.04,18,0,35,34,-9,77,1793,-339,0,0,0,95
2317,1,0.9,18,0,29,33,-5,-84,1879,-450,0,0,0,96
2327,1,-0.04,18,0,41,32,-14,-167,1742,-540,0,0,0,96
2337,1,-0.04,18,0,56,44,-7,-234,1628,-479,0,0,0,96
2347,1,0.9,18,0,47,34,4,-260,1759,-353,0,0,0,96
2357,1,0.9,18,0,70,48,-3,-391,1975,-317,0,0,0,97
2367,1,0.9,18,0,61,46,-9,-412,1876,-173,0,0,0,98
2377,1,0.9,18,0,50,46,-10,-377,1664,-112,0,0,0,98
2387,1,0.9,18,0,40,45,-6,-287,1520,-119,0,0,0,98
2397,1,-0.04,18,0,35,36,5,-199,1301,-224,0,0,0,99
2407,1,0.9,18,0,32,38,5,-79,1009,-364,0,0,0,98
2417,1,0.56,18,0,71,42,-1,122,670,-341,0,0,0,99
2427,1,-0.39,18,0,70,44,16,218,473,-195,0,0,0,99
2437,1,-0.39,18,0,59,45,16,109,672,-96,0,0,0,98
2447,1,0.9,18,0,35,39,18,54,553,-173,0,0,0,99
2457,1,0.9,18,0,45,44,19,70,273,-300,0,0,0,99
2467,1,0.9,18,0,54,41,32,92,-146,-351,0,0,0,99
2477,1,-0.04,18,0,67,45,12,53,-111,-317,0,0,0,99
2487,1,0.56,18,0,51,43,-1,76,292,-233,0,0,0,98
2497,1,0.9,18,0,42,42,29,54,187,-326,0,0,0,98
2507,1,-0.04,18,0,54,61,19,-85,227,-359,0,0,0,99
2517,1,0.9,18,0,55,49,19,-82,155,-312,0,0,0,98
2527,1,0.9,18,0,51,51,13,-135,-57,-344,0,0,0,98
2537,1,0.56,18,0,53,63,5,-101,-207,-402,0,0,0,98
2547,1,0.56,18,0,55,61,11,-38,-284,-402,0,0,0,98
2557,1,0.9,18,0,68,67,12,-155,-162,-278,0,0,0,98
2567,1,0.56,18,0,74,33,14,-220,-118,-179,0,0,0,97
2577,1,-0.39,18,0,66,36,10,-262,-159,-25,0,0,0,97
2587,1,0.9,18,0,56,41,6,-318,-106,85,0,0,0,97
2597,1,-0.39,18,0,45,70,6,-284,-216,138,0,0,0,97
2607,1,0.9,18,0,20,75,-10,-202,-389,38,0,0,0,96
2617,1,0.56,18,0,64,42,4,-152,-402,38,0,0,0,96
2627,1,0.9,18,0,58,49,3,-152,-230,119,0,0,0,96
2637,1,0.9,18,0,41,57,9,-107,-120,26,0,0,0,95
2647,1,0.56,18,0,47,55,6,-81,-26,-42,0,0,0,95
2657,1,0.56,18,0,55,51,7,-51,40,-72,0,0,0,95
2667,1,0.9,18,0,45,49,9,-69,145,-103,0,0,0,95
2677,1,0.9,18,0,46,49,6,-129,243,-167,0,0,0,95
2687,1,0.56,18,0,48,43,3,-140,244,-144,0,0,0,95
2697,1,0.56,18,0,55,51,1,-143,175,-121,0,0,0,95
2707,1,0.56,18,0,66,51,19,-196,136,-41,0,0,0,95
2717,1,0.56,18,0,52,38,4,-274,71,53,0,0,0,95
2727,1,0.56,18,0,53,41,4,-297,-92,115,0,0,0,95
2737,1,0.56,18,0,55,41,5,-370,-188,149,0,0,0,95
2747,1,0.56,18,0,51,49,8,-409,-231,171,0,0,0,95
2757,1,0.56,18,0,48,47,12,-331,-345,191,0,0,0,95
2767,1,0.56,18,0,50,53,6,-290,-320,217,0,0,0,96
2777,1,0.56,18,0,53,51,2,-252,-294,262,0,0,0,97
2787,1,0.56,18,0,55,56,8,-237,-397,357,0,0,0,97
2797,1,-0.39,18,0,57,47,18,-368,-461,493,0,0,0,98
2807,1,-0.39,18,0,45,50,4,-402,-370,517,0,0,0,98
2817,1,0.56,18,0,49,51,6,-399,-339,440,0,0,0,98
2827,1,-0.39,18,0,52,49,1,-426,-172,360,0,0,0,98
2837,1,0.9,18,0,43,43,-11,-271,-199,288,0,0,0,98
2847,1,0.56,18,0,35,46,-9,-182,-287,99,0,0,0,98
2857,1,0.56,18,0,42,44,-1,-49,-356,-18,0,0,0,98
2867,1,0.56,18,0,54,40,-3,25,-379,-4,0,0,0,99
2877,1,0.56,18,0,51,46,-4,58,-465,24,0,0,0,98
2887,1,1.84,18,0,40,25,-6,165,-619,129,0,0,0,99
2897,1,0.56,18,0,48,54,-4,235,-617,68,0,0,0,99
2907,1,0.56,18,0,69,70,-26,310,-556,284,0,0,0,99
2917,1,0.56,18,0,68,53,20,247,-665,767,0,0,0,98
2927,1,0.56,18,0,35,48,-1,129,-645,947,0,0,0,98
2937,1,0.56,18,0,21,20,-11,135,-510,560,0,0,0,99
2947,1,0.56,18,0,44,29,-8,131,-226,141,0,0,0,99
2957,1,0.56,18,0,55,38,-6,135,-79,42,0,0,0,98
2967,1,0.56,18,0,51,45,-2,147,-96,115,0,0,0,99
2977,1,0.56,18,0,15,8,24,70,-421,-57,0,0,0,98
2987,1,0.21,18,0,45,40,-21,-7,-397,-376,0,0,0,98
2997,1,0.56,18,0,74,42,-21,167,-222,-232,0,0,0,98
3007,1,-0.39,18,0,68,46,0,150,-120,4,0,0,0,99
3017,1,0.56,18,0,60,43,-1,73,-114,145,0,0,0,98
3027,1,0.56,18,0,59,41,0,-32,-161,240,0,0,0,98
3037,1,-0.39,18,0,35,40,-15,59,-376,121,0,0,0,98
3047,1,0.56,18,0,56,39,3,-4,-381,92,0,0,0,98
3057,1,-0.39,18,0,66,19,4,-93,-229,195,0,0,0,98
3067,1,0.56,18,0,47,48,-7,-122,-351,181,0,0,0,98
3077,1,0.56,18,0,43,35,-7,-177,-416,192,0,0,0,98
3087,1,0.56,18,0,55,30,-15,-93,-382,215,0,0,0,98
3097,1,0.56,18,0,23,34,-20,-101,-342,130,0,0,0,98
3107,1,0.56,18,0,47,40,-7,-119,-189,92,0,0,0,97
3117,1,-0.39,18,0,47,35,-19,-98,-158,62,0,0,0,96
3127,1,0.21,18,0,62,34,-4,-93,-15,7,0,0,0,97
3137,1,0.56,18,0,58,32,-16,-129,107,40,0,0,0,97
3147,1,0.56,18,0,52,35,-19,-98,136,24,0,0,0,96
3157,1,0.56,18,0,52,35,-16,-63,129,18,0,0,0,96
3167,1,0.56,18,0,48,37,-16,-35,65,-15,0,0,0,96
3177,1,0.56,18,0,53,36,-16,-12,36,-29,0,0,0,95
3187,1,1.42,18,0,44,37,-17,-8,49,-82,0,0,0,95
3197,1,0.56,18,0,44,39,-14,-6,81,-192,0,0,0,95
3207,1,0.56,18,0,49,37,-13,50,125,-214,0,0,0,95
3217,1,0.56,18,0,53,38,-13,53,131,-243,0,0,0,95
3227,1,0.21,18,0,57,38,-12,54,130,-202,0,0,0,95
3237,1,0.21,18,0,57,39,-12,23,125,-176,0,0,0,95
3247,1,0.56,18,0,54,41,-12,4,79,-145,0,0,0,95
3257,1,0.56,18,0,45,43,-13,-10,42,-184,0,0,0,95
3267,1,0.56,18,0,67,47,-15,1,78,-282,0,0,0,95
3277,1,0.21,18,0,54,43,-11,35,48,-231,0,0,0,95
3287,1,0.56,18,0,54,42,-13,49,25,-274,0,0,0,95
3297,1,0.21,18,0,54,42,-11,40,10,-245,0,0,0,95
3307,1,2.02,18,0,68,44,-14,3,29,-306,0,0,0,95
3317,1,1.07,18,0,60,40,-6,19,-12,-161,0,0,0,95
3327,1,0.56,18,0,53,39,-12,-6,-29,-151,0,0,0,95
3337,1,1.42,18,0,57,39,-11,-50,-28,-104,0,0,0,95
3347,1,1.42,18,0,22,39,0,-81,5,-121,0,0,0,95
3357,1,0.21,18,0,63,45,-13,-73,-86,-39,0,0,0,95
3367,1,0.21,18,0,47,40,-14,-106,-78,-29,0,0,0,95
3377,1,1.42,18,0,51,44,-11,-87,-74,-42,0,0,0,95
3387,1,0.21,18,0,49,42,-13,-90,-54,-86,0,0,0,95
3397,1,0.21,18,0,51,45,-12,-81,-7,-125,0,0,0,95
3407,1,1.42,18,0,48,43,-12,-45,51,-145,0,0,0,95
3417,1,0.21,18,0,50,44,-10,-18,84,-145,0,0,0,95
3427,1,0.21,18,0,52,42,-11,-7,106,-104,0,0,0,95
3437,1,0.21,18,0,51,41,-11,-1,107,-86,0,0,0,95
3447,1,1.07,18,0,54,43,-11,-13,181,-42,0,0,0,95
3457,1,0.56,18,0,49,48,-13,-1,119,-57,0,0,0,95
3467,1,0.21,18,0,48,44,-7,-18,79,-100,0,0,0,95
3477,1,1.07,18,0,49,43,-8,-49,100,-107,0,0,0,95
3487,1,1.07,18,0,47,46,-8,-73,101,-95,0,0,0,95
3497,1,1.07,18,0,50,43,-11,-90,110,-76,0,0,0,95
3507,1,0.21,18,0,50,47,-5,-109,69,-52,0,0,0,95
3517,1,0.21,18,0,46,46,-7,-146,51,-51,0,0,0,95
3527,1,0.56,18,0,49,42,-8,-179,19,-40,0,0,0,95
3537,1,0.56,18,0,47,45,-15,-199,32,-51,0,0,0,95
3547,1,0.21,18,0,51,45,-9,-194,17,-27,0,0,0,95
3557,1,1.07,18,0,51,43,-10,-163,-12,-10,0,0,0,95
3567,1,0.21,18,0,50,43,-6,-159,35,19,0,0,0,95
3577,1,1.07,18,0,53,47,-7,-150,-23,27,0,0,0,95
3587,1,1.07,18,0,50,44,-10,-157,-18,43,0,0,0,95
3597,1,1.07,18,0,50,44,-7,-171,9,27,0,0,0,95
3607,1,0.21,18,0,47,45,-10,-167,-20,-6,0,0,0,95
3617,1,0.21,18,0,47,46,-14,-185,-51,-43,0,0,0,94
3627,1,1.07,18,0,52,45,-8,-193,-25,-45,0,0,0,94
3637,1,0.21,18,0,52,44,-8,-184,-12,-27,0,0,0,94
3647,1,0.21,18,0,53,44,-7,-168,22,0,0,0,0,94
3657,1,1.07,18,0,50,46,-15,-156,-17,-12,0,0,0,94
3667,1,1.07,18,0,52,47,-10,-165,8,-14,0,0,0,94
3677,1,0.21,18,0,49,46,-11,-172,32,-52,0,0,0,94
3687,1,1.07,18,0,51,46,-11,-159,38,-79,0,0,0,94
3697,1,0.21,18,0,48,46,-11,-133,66,-103,0,0,0,94
3707,1,0.21,18,0,50,47,-12,-93,95,-126,0,0,0,94
3717,1,0.21,18,0,51,47,-11,-62,102,-132,0,0,0,94
3727,1,-0.73,18,0,51,46,-10,-44,123,-139,0,0,0,94
3737,1,0.21,18,0,53,47,-4,-31,135,-145,0,0,0,94
3747,1,0.21,18,0,52,46,-7,-44,168,-134,0,0,0,94
3757,1,0.21,18,0,54,48,-4,-34,148,-150,0,0,0,94
3767,1,1.07,18,0,53,48,-7,-48,142,-134,0,0,0,94
3777,1,0.21,18,0,54,47,-8,-43,153,-150,0,0,0,94
3787,1,0.21,18,0,52,49,-8,-21,168,-158,0,0,0,94
3797,1,0.21,18,0,51,50,-9,-8,181,-170,0,0,0,94
3807,1,0.21,18,0,51,49,-7,-6,178,-178,0,0,0,94
3817,1,0.21,18,0,50,50,-7,-6,199,-225,0,0,0,94
3827,1,1.07,18,0,51,52,-8,-10,207,-263,0,0,0,94
