Timestamp, State, Altitude, Temperature, AbPct, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, VertVel, LatVel, TotalVel, vBatt
24077,1,0.79,17,0,0,4,100,0,1,-1,0,0,0,104
24087,1,1.64,17,0,0,4,100,0,1,0,0,0,0,104
24097,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
24107,1,0.79,17,0,0,4,100,1,0,0,0,0,0,104
24117,1,0.79,17,0,0,5,100,0,1,0,0,0,0,104
24127,1,0.79,17,0,0,5,100,0,0,0,0,0,0,104
24137,1,1.64,17,0,0,4,100,1,1,0,0,0,0,104
24147,1,1.64,17,0,0,4,100,1,0,0,0,0,0,104
24157,1,1.64,17,0,0,5,100,1,0,0,0,0,0,104
24167,1,0.79,17,0,0,4,100,1,1,0,0,0,0,104
24177,1,2.07,17,0,0,4,100,0,0,0,0,0,0,104
24187,1,0.79,17,0,0,4,100,0,0,-1,0,0,0,104
24197,1,1.64,17,0,0,4,100,-1,0,0,0,0,0,104
24207,1,1.64,17,0,0,4,100,0,0,0,0,0,0,104
24217,1,1.64,17,0,0,4,100,1,0,1,0,0,0,104
24227,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
24237,1,1.30,17,0,0,5,100,1,0,0,0,0,0,104
24247,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
24257,1,1.64,17,0,0,4,100,1,0,0,0,0,0,104
24267,1,0.45,17,0,0,4,100,0,1,0,0,0,0,104
24277,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
24287,1,1.64,17,0,0,5,100,0,0,0,0,0,0,104
24297,1,0.45,17,0,0,4,100,0,0,-2,0,0,0,104
24307,1,1.64,17,0,0,4,100,0,1,0,0,0,0,104
24317,1,1.64,17,0,0,4,100,-1,0,1,0,0,0,104
24327,1,1.64,17,0,0,4,101,1,0,0,0,0,0,104
24337,1,-0.07,17,0,0,5,100,1,0,0,0,0,0,104
24347,1,1.30,17,0,0,4,101,0,0,0,0,0,0,104
24357,1,0.79,17,0,0,5,101,0,0,-1,0,0,0,104
24367,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24377,1,0.79,17,0,0,4,100,1,1,0,0,0,0,104
24387,1,1.30,17,0,0,5,100,1,0,0,0,0,0,104
24397,1,1.64,17,0,0,5,100,0,0,0,0,0,0,104
24407,1,0.45,17,0,0,4,100,1,0,0,0,0,0,104
24417,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24427,1,1.30,17,0,0,4,100,1,0,0,0,0,0,104
24437,1,0.45,17,0,0,4,100,1,0,0,0,0,0,104
24447,1,1.30,17,0,0,5,101,0,0,0,0,0,0,104
24457,1,1.30,17,0,0,4,100,1,0,0,0,0,0,104
24467,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24477,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24487,1,1.30,17,0,0,4,100,1,0,0,0,0,0,104
24497,1,1.30,17,0,0,5,100,0,0,0,0,0,0,104
24507,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24517,1,1.30,17,0,0,4,100,0,1,-1,0,0,0,104
24527,1,1.30,17,0,0,5,100,0,0,0,0,0,0,104
24537,1,1.30,17,0,0,4,101,1,0,-1,0,0,0,104
24547,1,0.96,17,0,0,4,100,0,0,0,0,0,0,104
24557,1,1.30,17,0,0,4,100,0,1,1,0,0,0,104
24567,1,1.30,17,0,0,4,100,0,0,-1,0,0,0,104
24577,1,1.30,17,0,0,4,100,0,0,0,0,0,0,104
24587,1,1.30,17,0,0,5,101,1,0,0,0,0,0,104
24597,1,0.96,17,0,0,4,100,1,0,-1,0,0,0,104
24607,1,0.96,17,0,0,4,100,0,0,0,0,0,0,104
24617,1,0.96,17,0,0,4,100,-1,0,0,0,0,0,104
24627,1,0.96,17,0,0,4,100,1,0,0,0,0,0,104
24637,1,0.96,17,0,0,5,100,0,0,0,0,0,0,104
24647,1,0.96,17,0,0,4,100,1,1,0,0,0,0,104
24657,1,0.96,17,0,0,4,101,0,0,0,0,0,0,104
24667,1,0.96,17,0,0,5,100,0,1,-1,0,0,0,104
24677,1,0.96,17,0,0,4,100,0,0,1,0,0,0,104
24687,1,1.90,17,0,0,4,100,0,0,0,0,0,0,104
24697,1,0.96,17,0,0,4,100,0,0,0,0,0,0,104
24707,1,0.96,17,0,0,4,100,0,0,0,0,0,0,104
24717,1,1.90,17,0,0,4,100,0,0,0,0,0,0,104
24727,1,1.90,17,0,0,4,100,0,0,0,0,0,0,104
24737,1,0.96,17,0,0,4,100,0,0,0,0,0,0,104
24747,1,0.96,17,0,0,4,100,1,0,0,0,0,0,104
24757,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
24767,1,0.96,17,0,0,4,100,1,0,-1,0,0,0,104
24777,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
24787,1,0.96,17,0,0,5,100,1,0,0,0,0,0,104
24797,1,0.96,17,0,0,4,100,0,1,-1,0,0,0,104
24807,1,0.61,17,0,0,5,100,1,0,0,0,0,0,104
24817,1,0.61,17,0,0,4,100,1,0,0,0,0,0,104
24827,1,1.90,17,0,0,5,100,0,0,-1,0,0,0,104
24837,1,1.56,17,0,0,4,101,0,0,0,0,0,0,104
24847,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
24857,1,1.90,17,0,0,5,100,0,0,-1,0,0,0,104
24867,1,0.61,17,0,0,4,101,0,0,0,0,0,0,104
24877,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
24887,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
24897,1,0.61,17,0,0,4,100,0,1,0,0,0,0,104
24907,1,1.56,17,0,0,4,100,0,0,-1,0,0,0,104
24917,1,1.56,17,0,0,4,100,0,0,0,0,0,0,104
24927,1,1.90,17,0,0,4,100,1,1,0,0,0,0,104
24937,1,1.56,17,0,0,4,100,1,0,0,0,0,0,104
24947,1,1.90,17,0,0,5,100,1,0,0,0,0,0,104
24957,1,1.56,17,0,0,4,100,0,0,1,0,0,0,104
24967,1,1.56,17,0,0,4,101,1,0,0,0,0,0,104
24977,1,1.56,17,0,0,5,100,0,0,0,0,0,0,104
24987,1,1.56,17,0,0,4,100,1,0,0,0,0,0,104
24997,1,1.56,17,0,0,5,100,1,0,0,0,0,0,104
25007,1,1.56,17,0,0,4,100,0,0,0,0,0,0,104
25017,1,1.56,17,0,0,5,100,0,0,-1,0,0,0,104
25027,1,1.13,17,0,0,4,100,0,1,0,0,0,0,104
25037,1,1.13,17,0,0,4,100,1,0,0,0,0,0,104
25047,1,1.56,17,0,0,5,100,0,1,0,0,0,0,104
25057,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25067,1,1.56,17,0,0,4,100,0,1,0,0,0,0,104
25077,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25087,1,1.56,17,0,0,5,100,1,0,0,0,0,0,104
25097,1,1.13,17,0,0,4,100,1,0,-1,0,0,0,104
25107,1,1.13,17,0,0,4,100,1,1,0,0,0,0,104
25117,1,2.41,17,0,0,4,100,0,0,0,0,0,0,104
25127,1,1.13,17,0,0,4,100,0,0,-1,0,0,0,104
25137,1,0.27,17,0,0,4,100,0,0,0,0,0,0,104
25147,1,1.13,17,0,0,4,100,1,0,-1,0,0,0,104
25157,1,0.61,17,0,0,4,100,1,0,0,0,0,0,104
25167,1,2.07,17,0,0,5,100,0,0,0,0,0,0,104
25177,1,1.56,17,0,0,4,100,0,0,0,0,0,0,104
25187,1,0.27,17,0,0,5,100,1,0,0,0,0,0,104
25197,1,1.13,17,0,0,4,101,0,0,0,0,0,0,104
25207,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25217,1,1.13,17,0,0,5,100,0,1,0,0,0,0,104
25227,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25237,1,0.27,17,0,0,5,100,0,0,0,0,0,0,104
25247,1,1.13,17,0,0,5,100,0,1,0,0,0,0,104
25257,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25267,1,1.13,17,0,0,5,100,0,0,0,0,0,0,104
25277,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25287,1,1.13,17,0,0,4,100,2,0,0,0,0,0,104
25297,1,1.13,17,0,0,4,100,1,0,-1,0,0,0,104
25307,1,1.13,17,0,0,4,100,1,1,0,0,0,0,104
25317,1,-0.07,17,0,0,5,101,0,0,0,0,0,0,104
25327,1,1.13,17,0,0,5,100,2,0,0,0,0,0,104
25337,1,1.13,17,0,0,4,100,1,0,0,0,0,0,104
25347,1,2.07,17,0,0,4,100,0,0,1,0,0,0,104
25357,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
25367,1,0.79,17,0,0,4,100,1,1,0,0,0,0,104
25377,1,1.13,17,0,0,4,100,1,1,0,0,0,0,104
25387,1,0.27,17,0,0,4,100,1,0,0,0,0,0,104
25397,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25407,1,1.13,17,0,0,5,100,0,0,0,0,0,0,104
25417,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25427,1,1.13,17,0,0,4,100,1,0,0,0,0,0,104
25437,1,1.13,17,0,0,5,100,0,0,0,0,0,0,104
25447,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
25457,1,1.13,17,0,0,4,100,0,0,0,0,0,0,104
25467,1,1.13,17,0,0,5,101,1,0,0,0,0,0,104
25477,1,1.73,17,0,0,5,100,1,0,0,0,0,0,104
25487,1,2.07,17,0,0,5,100,1,1,0,0,0,0,104
25497,1,0.79,17,0,0,4,101,1,1,0,0,0,0,104
25507,1,2.07,17,0,0,4,100,1,0,0,0,0,0,104
25517,1,2.07,17,0,0,4,101,0,0,0,0,0,0,104
25527,1,-0.07,17,0,0,5,100,1,0,0,0,0,0,104
25537,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
25547,1,1.73,17,0,0,4,101,0,-1,0,0,0,0,104
25557,1,2.07,17,0,0,4,100,0,0,0,0,0,0,104
25567,1,1.73,17,0,0,4,101,1,0,-1,0,0,0,104
25577,1,1.73,17,0,0,4,100,0,1,-1,0,0,0,104
25587,1,1.73,17,0,0,4,100,1,0,0,0,0,0,104
25597,1,1.73,17,0,0,5,100,0,0,0,0,0,0,104
25607,1,0.79,17,0,0,4,100,1,0,0,0,0,0,104
25617,1,0.79,17,0,0,4,100,1,0,0,0,0,0,104
25627,1,1.73,17,0,0,4,100,0,0,0,0,0,0,104
25637,1,0.79,17,0,0,4,100,0,0,-1,0,0,0,104
25647,1,0.79,17,0,0,5,101,1,0,0,0,0,0,104
25657,1,0.79,17,0,0,4,100,1,0,0,0,0,0,104
25667,1,0.79,17,0,0,5,101,0,0,0,0,0,0,104
25677,1,0.79,17,0,0,4,100,0,0,0,0,0,0,104
25687,1,0.79,17,0,0,4,101,1,0,1,0,0,0,104
25697,1,1.73,17,0,0,4,100,1,1,0,0,0,0,104
25707,1,1.73,17,0,0,4,101,0,0,0,0,0,0,104
25717,1,-0.07,17,0,0,4,100,0,1,0,0,0,0,104
25727,1,0.79,17,0,0,4,100,1,1,0,0,0,0,104
25737,1,1.73,17,0,0,5,100,0,0,0,0,0,0,104
25747,1,0.79,17,0,0,4,101,0,0,0,0,0,0,104
25757,1,0.79,17,0,0,5,101,0,0,0,0,0,0,104
25767,1,0.79,17,0,0,4,101,0,1,0,0,0,0,104
25777,1,0.79,17,0,0,4,101,0,0,0,0,0,0,104
25787,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
25797,1,1.73,17,0,0,5,100,1,0,0,0,0,0,104
25807,1,1.73,17,0,0,4,100,1,0,0,0,0,0,104
25817,1,1.73,17,0,0,5,101,0,0,0,0,0,0,104
25827,1,1.73,17,0,0,5,101,0,0,0,0,0,0,104
25837,1,1.39,17,0,0,5,100,1,0,-1,0,0,0,104
25847,1,1.73,17,0,0,4,100,3,0,0,0,0,0,104
25857,1,1.39,17,0,0,5,100,1,0,0,0,0,0,104
25867,1,1.73,17,0,0,5,100,1,0,0,0,0,0,104
25877,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
25887,1,0.45,17,0,0,4,100,1,1,0,0,0,0,104
25897,1,1.39,17,0,0,5,101,1,0,-1,0,0,0,104
25907,1,0.79,17,0,0,4,101,1,0,0,0,0,0,104
25917,1,1.39,17,0,0,5,101,0,0,0,0,0,0,104
25927,1,0.45,17,0,0,4,101,1,0,0,0,0,0,104
25937,1,0.45,17,0,0,4,100,0,0,-1,0,0,0,104
25947,1,0.45,17,0,0,4,101,0,0,-1,0,0,0,104
25957,1,1.39,17,0,0,4,101,0,0,-1,0,0,0,104
25967,1,0.45,17,0,0,4,100,0,0,0,0,0,0,104
25977,1,0.45,17,0,0,4,101,0,0,1,0,0,0,104
25987,1,1.39,17,0,0,4,100,0,0,1,0,0,0,104
25997,1,2.24,17,0,0,5,101,0,0,0,0,0,0,104
26007,1,1.39,17,0,0,4,100,-1,0,0,0,0,0,104
26017,1,1.39,17,0,0,4,100,0,0,0,0,0,0,104
26027,1,1.39,17,0,0,4,100,0,0,0,0,0,0,104
26037,1,0.45,17,0,0,4,101,0,0,-1,0,0,0,104
26047,1,0.45,17,0,0,5,101,0,0,0,0,0,0,104
26057,1,1.39,17,0,0,4,101,0,1,0,0,0,0,104
26067,1,1.39,17,0,0,5,100,0,0,0,0,0,0,104
26077,1,1.39,17,0,0,4,100,0,0,0,0,0,0,104
26087,1,1.39,17,0,0,5,101,0,0,-1,0,0,0,104
26097,1,1.39,17,0,0,5,101,0,0,0,0,0,0,104
26107,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26117,1,1.39,17,0,0,4,101,0,1,0,0,0,0,104
26127,1,1.39,17,0,0,4,101,0,1,-1,0,0,0,104
26137,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26147,1,2.24,17,0,0,4,100,0,0,0,0,0,0,104
26157,1,1.39,17,0,0,4,100,1,0,0,0,0,0,104
26167,1,1.39,17,0,0,4,101,0,0,-1,0,0,0,104
26177,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26187,1,1.39,17,0,0,5,101,0,0,0,0,0,0,104
26197,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26207,1,1.39,17,0,0,5,101,0,0,0,0,0,0,104
26217,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26227,1,1.39,17,0,0,5,101,1,0,0,0,0,0,104
26237,1,1.39,17,0,0,4,101,0,1,0,0,0,0,104
26247,1,1.39,17,0,0,4,101,0,0,0,0,0,0,104
26257,1,1.39,17,0,0,4,101,0,0,1,0,0,0,104
26267,1,1.39,17,0,0,5,101,0,1,0,0,0,0,104
26277,1,1.04,17,0,0,5,101,0,1,0,0,0,0,104
26287,1,1.39,17,0,0,4,101,1,0,0,0,0,0,104
26297,1,1.39,17,0,0,4,100,0,0,0,0,0,0,104
26307,1,1.39,17,0,0,4,100,0,0,1,0,0,0,104
26317,1,1.90,17,0,0,4,101,0,0,0,0,0,0,104
26327,1,1.04,17,0,0,4,100,1,0,0,0,0,0,104
26337,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26347,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26357,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26367,1,1.04,17,0,0,4,101,1,1,0,0,0,0,104
26377,1,0.10,17,0,0,5,101,0,0,0,0,0,0,104
26387,1,1.90,17,0,0,4,100,0,0,-1,0,0,0,104
26397,1,1.04,17,0,0,4,101,1,0,-1,0,0,0,104
26407,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26417,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26427,1,1.04,17,0,0,4,101,0,0,-1,0,0,0,104
26437,1,1.04,17,0,0,4,101,0,1,0,0,0,0,104
26447,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26457,1,1.04,17,0,0,5,101,0,1,0,0,0,0,104
26467,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26477,1,1.04,17,0,0,5,101,1,0,0,0,0,0,104
26487,1,1.04,17,0,0,4,101,1,0,0,0,0,0,104
26497,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26507,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26517,1,1.90,17,0,0,5,101,0,0,0,0,0,0,104
26527,1,1.90,17,0,0,4,101,0,0,1,0,0,0,104
26537,1,0.10,17,0,0,4,101,0,0,0,0,0,0,104
26547,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26557,1,1.04,17,0,0,4,101,0,0,0,0,0,0,104
26567,1,1.04,17,0,0,5,101,0,1,-1,0,0,0,104
26577,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26587,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26597,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26607,1,1.04,17,0,0,4,101,1,0,0,0,0,0,104
26617,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
26627,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26637,1,0.61,17,0,0,4,101,1,0,0,0,0,0,104
26647,1,1.04,17,0,0,4,101,1,1,0,0,0,0,104
26657,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
26667,1,1.90,17,0,0,4,101,1,0,0,0,0,0,104
26677,1,0.61,17,0,0,4,101,1,0,0,0,0,0,104
26687,1,1.04,17,0,0,5,101,0,0,0,0,0,0,104
26697,1,1.56,17,0,0,5,101,1,1,0,0,0,0,104
26707,1,1.90,17,0,0,5,100,1,0,0,0,0,0,104
26717,1,1.56,17,0,0,5,101,0,0,0,0,0,0,104
26727,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
26737,1,1.04,17,0,0,4,100,1,0,0,0,0,0,104
26747,1,0.61,17,0,0,4,101,0,0,0,0,0,0,104
26757,1,0.61,17,0,0,4,100,0,0,-1,0,0,0,104
26767,1,1.04,17,0,0,5,101,1,0,0,0,0,0,104
26777,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
26787,1,0.61,17,0,0,5,101,1,1,0,0,0,0,104
26797,1,0.61,17,0,0,5,101,0,0,0,0,0,0,104
26807,1,1.56,17,0,0,4,100,0,0,0,0,0,0,104
26817,1,0.61,17,0,0,4,100,0,0,0,0,0,0,104
26827,1,1.56,17,0,1,5,95,8,-9,1,0,0,0,104
26837,1,0.61,17,0,-3,8,82,28,-9,-59,0,0,0,104
26847,1,1.56,17,0,10,-19,72,-13,38,-9,0,0,0,104
26857,1,1.56,17,0,-19,5,106,-6,-62,51,0,0,0,104
26867,1,0.61,17,0,-55,25,139,-12,-54,-44,0,0,0,104
26877,1,1.56,17,0,-62,10,112,15,17,86,0,0,0,104
26887,1,1.56,17,0,0,7,81,1,-13,-1,0,0,0,104
26897,1,1.56,17,0,-7,-21,91,29,-55,36,0,0,0,104
26907,1,1.56,17,0,3,24,91,-18,9,-26,0,0,0,104
26917,1,1.56,17,0,1,-12,81,-9,9,34,0,0,0,104
26927,1,1.56,17,0,-9,11,104,-11,-21,-4,0,0,0,104
26937,1,1.56,17,0,8,6,91,6,-10,8,0,0,0,104
26947,1,0.61,17,0,5,5,99,3,-4,15,0,0,0,104
26957,1,0.61,17,0,0,8,99,-1,48,-14,0,0,0,104
26967,1,0.61,17,0,-21,3,106,12,0,19,0,0,0,104
26977,1,1.56,17,0,-3,3,113,-20,34,-23,0,0,0,104
26987,1,1.21,17,0,4,0,93,-9,11,14,0,0,0,104
26997,1,0.61,17,0,14,2,92,12,3,-21,0,0,0,104
27007,1,0.61,17,0,-13,15,103,-10,-27,14,0,0,0,104
27017,1,0.61,17,0,-3,4,115,-2,-7,-9,0,0,0,104
27027,1,0.27,17,0,-11,3,101,14,3,14,0,0,0,104
27037,1,0.27,17,0,-6,1,102,-6,9,-15,0,0,0,104
27047,1,1.21,17,0,-11,13,126,-10,-16,33,0,0,0,104
27057,1,1.56,17,0,-5,12,116,4,6,-12,0,0,0,104
27067,1,1.56,17,0,-19,0,92,14,14,12,0,0,0,104
27077,1,1.56,17,0,-12,3,97,4,31,-19,0,0,0,104
27087,1,1.21,17,0,0,8,107,6,-20,22,0,0,0,104
27097,1,1.56,17,0,-8,6,103,0,19,-19,0,0,0,104
27107,1,1.21,17,0,1,6,94,-10,12,16,0,0,0,104
27117,1,1.21,17,0,-3,2,84,1,-14,-3,0,0,0,104
27127,1,1.21,17,0,-12,4,100,7,-21,42,0,0,0,104
27137,1,1.21,17,0,-2,7,99,-1,-6,8,0,0,0,104
27147,1,1.21,17,0,-2,5,113,-4,-1,22,0,0,0,104
27157,1,2.07,17,0,5,11,102,10,3,0,0,0,0,104
27167,1,1.21,17,0,-4,7,105,6,-23,31,0,0,0,104
27177,1,1.21,17,0,4,3,94,-1,-9,0,0,0,0,104
27187,1,1.21,17,0,3,-9,103,-1,18,8,0,0,0,104
27197,1,0.87,17,0,2,7,105,-23,36,-10,0,0,0,104
27207,1,0.61,17,0,2,2,107,3,-42,6,0,0,0,104
27217,1,1.21,17,0,5,0,95,19,-41,4,0,0,0,104
27227,1,1.21,17,0,-14,2,99,25,-4,12,0,0,0,104
27237,1,1.21,17,0,-24,14,111,2,6,-8,0,0,0,104
27247,1,1.21,17,0,1,-2,88,-8,-4,-5,0,0,0,104
27257,1,1.21,17,0,-1,-9,68,-3,31,5,0,0,0,104
27267,1,2.07,17,0,-15,4,113,0,9,-1,0,0,0,104
27277,1,2.07,17,0,-9,6,112,-13,-12,10,0,0,0,104
27287,1,1.21,17,0,-16,-2,117,-6,5,2,0,0,0,104
27297,1,1.21,17,0,-6,1,100,-14,-15,9,0,0,0,104
27307,1,1.21,17,0,-18,9,111,-2,-20,2,0,0,0,104
27317,1,2.07,17,0,0,6,94,3,17,22,0,0,0,104
27327,1,1.21,17,0,-15,1,93,44,-12,11,0,0,0,104
27337,1,2.07,17,0,3,0,104,-18,17,20,0,0,0,104
27347,1,1.21,17,0,4,0,85,9,20,20,0,0,0,104
27357,1,0.27,17,0,17,4,99,-9,21,9,0,0,0,104
27367,1,0.27,17,0,9,11,111,8,20,-3,0,0,0,104
27377,1,1.21,17,0,9,-4,104,-4,-4,3,0,0,0,104
27387,1,1.21,17,0,-10,-8,113,-2,-1,-5,0,0,0,104
27397,1,1.21,17,0,-9,20,117,-34,-23,10,0,0,0,104
27407,1,1.21,17,0,-10,1,118,14,3,0,0,0,0,104
27417,1,0.27,17,0,-11,11,90,2,-10,7,0,0,0,104
27427,1,1.21,17,0,-6,3,99,12,20,-10,0,0,0,104
27437,1,1.56,17,0,6,8,88,-1,3,10,0,0,0,104
27447,1,1.21,17,0,9,-11,83,-2,32,-7,0,0,0,104
27457,1,1.21,17,0,7,6,96,10,-7,23,0,0,0,104
27467,1,0.61,17,0,6,7,87,-2,2,-11,0,0,0,104
27477,1,1.21,17,0,15,2,88,-7,-36,3,0,0,0,104
27487,1,1.21,17,0,-3,11,99,6,15,-11,0,0,0,104
27497,1,1.21,17,0,10,12,114,-8,-23,1,0,0,0,104
27507,1,1.21,17,0,0,9,99,1,-10,-27,0,0,0,104
27517,1,0.27,17,0,-12,-1,101,-7,-21,-10,0,0,0,104
27527,1,1.21,17,0,-5,-3,94,13,-2,-10,0,0,0,104
27537,1,0.61,17,0,-5,15,93,-18,12,-14,0,0,0,104
27547,1,1.21,17,0,-6,-17,113,11,4,-2,0,0,0,104
27557,1,1.21,17,0,-6,13,92,22,-1,-7,0,0,0,104
27567,1,1.56,17,0,-22,-3,104,10,-16,-5,0,0,0,105
27577,1,1.21,17,0,8,9,77,10,-24,13,0,0,0,104
27587,1,1.56,17,0,11,-3,92,-23,20,5,0,0,0,105
27597,1,1.21,17,0,0,6,91,19,-16,2,0,0,0,104
27607,1,1.21,17,0,3,5,95,-4,-15,14,0,0,0,104
27617,1,1.21,17,0,9,0,83,11,0,13,0,0,0,104
27627,1,1.21,17,0,-3,-6,89,0,13,9,0,0,0,105
27637,1,0.61,17,0,10,-5,77,-7,1,10,0,0,0,104
27647,1,1.21,17,0,14,3,99,-8,66,12,0,0,0,104
27657,1,0.61,17,0,3,6,93,0,0,-1,0,0,0,105
27667,1,1.21,17,0,13,1,97,9,7,11,0,0,0,104
27677,1,1.21,17,0,-5,8,102,-17,-26,-17,0,0,0,105
27687,1,1.56,17,0,6,0,112,-22,26,-3,0,0,0,104
27697,1,0.61,17,0,5,12,103,11,-5,-11,0,0,0,104
27707,1,1.56,17,0,16,0,85,10,25,-12,0,0,0,104
27717,1,1.21,17,0,13,5,87,14,-15,3,0,0,0,104
27727,1,0.61,17,0,7,-8,110,-12,0,4,0,0,0,104
27737,1,0.27,17,0,-15,10,114,-9,-36,-7,0,0,0,104
27747,1,0.61,17,0,8,1,98,-7,0,4,0,0,0,104
27757,1,1.56,17,0,-11,14,111,11,-18,-7,0,0,0,104
27767,1,0.61,17,0,5,-7,93,-9,21,-13,0,0,0,104
27777,1,1.56,17,0,-7,5,99,12,-22,8,0,0,0,104
27787,1,0.61,17,0,4,-3,100,-8,-23,-4,0,0,0,104
27797,1,0.61,17,0,2,6,99,-1,-7,-1,0,0,0,104
27807,1,1.56,17,0,7,17,105,-25,12,-15,0,0,0,104
27817,1,1.56,17,0,-8,6,116,6,-18,5,0,0,0,104
27827,1,0.27,17,0,13,13,105,0,5,3,0,0,0,104
27837,1,0.61,17,0,-1,-1,83,25,-7,2,0,0,0,104
27847,1,0.61,17,0,7,14,76,1,-40,-16,0,0,0,104
27857,1,1.56,17,0,4,-15,76,4,14,15,0,0,0,104
27867,1,1.56,17,0,-3,11,91,-4,-25,-15,0,0,0,104
27877,1,1.21,17,0,-12,5,102,-12,3,5,0,0,0,104
27887,1,0.61,17,0,-13,15,102,21,3,-1,0,0,0,104
27897,1,1.56,17,0,5,-1,88,15,-3,14,0,0,0,104
27907,1,1.56,17,0,7,11,88,17,12,-9,0,0,0,104
27917,1,0.61,17,0,-1,-3,102,-12,-20,4,0,0,0,104
27927,1,1.56,17,0,-8,-4,109,-11,-28,-6,0,0,0,104
27937,1,0.27,17,0,-12,11,122,-4,10,18,0,0,0,104
27947,1,1.56,17,0,6,0,93,8,-8,0,0,0,0,104
27957,1,0.61,17,0,9,-6,74,-8,54,9,0,0,0,104
27967,1,1.21,17,0,-13,4,114,-13,0,-9,0,0,0,104
27977,1,0.61,17,0,-10,22,113,-15,8,6,0,0,0,104
27987,1,1.56,17,0,-13,1,123,0,-5,-12,0,0,0,104
27997,1,1.56,17,0,3,12,98,16,23,-4,0,0,0,104
28007,1,0.61,17,0,2,-7,77,17,-16,-3,0,0,0,104
28017,1,0.61,17,0,11,4,87,-2,38,-8,0,0,0,104
28027,1,0.61,17,0,5,6,100,-8,-2,7,0,0,0,104
28037,1,0.61,17,0,9,3,94,8,8,0,0,0,0,104
28047,1,-0.24,17,0,-9,4,97,-11,4,-1,0,0,0,104
28057,1,1.04,17,0,-4,10,84,-4,2,-2,0,0,0,104
28067,1,0.61,17,0,5,6,101,0,-1,12,0,0,0,104
28077,1,0.61,17,0,-5,5,93,-3,29,-16,0,0,0,104
28087,1,1.04,17,0,7,7,98,9,-31,21,0,0,0,104
28097,1,0.61,17,0,13,6,98,-6,18,2,0,0,0,104
28107,1,0.61,17,0,1,4,92,13,-2,18,0,0,0,104
28117,1,1.56,17,0,23,10,98,13,0,3,0,0,0,104
28127,1,0.61,17,0,5,4,98,5,-53,11,0,0,0,104
28137,1,1.56,17,0,24,12,104,-7,7,-12,0,0,0,104
28147,1,0.61,17,0,13,0,89,-4,-14,-6,0,0,0,104
28157,1,0.61,17,0,13,9,98,-1,-29,-32,0,0,0,104
28167,1,1.90,17,0,-7,16,115,-26,15,-10,0,0,0,104
28177,1,1.04,17,0,6,7,104,-1,8,-44,0,0,0,104
