LIN_ACCELX,LIN_ACCELY,LIN_ACCELZ,W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.01,0.00,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.45,999.10,-0.04,0.00,1.01,0.09,0.09,-0.02,136856.00,134261.00,143160.00,1707669039
0.01,0.00,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,119.09,999.02,-0.05,0.00,1.01,0.09,-0.01,-0.02,136862.00,134261.00,143165.00,1707669039
0.00,0.00,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,119.09,999.02,-0.05,0.00,1.01,-0.05,0.00,-0.03,136862.00,134261.00,143160.00,1707669039
0.01,0.00,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.78,999.06,-0.05,-0.00,1.01,-0.04,-0.03,-0.01,136866.00,134254.00,143159.00,1707669039
0.02,0.00,-0.10,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.78,999.06,-0.05,-0.00,1.01,-0.01,0.01,-0.06,136862.00,134255.00,143168.00,1707669039
0.02,-0.01,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.61,999.08,-0.05,-0.00,1.01,0.02,0.05,-0.00,136861.00,134248.00,143159.00,1707669039
0.00,0.00,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.61,999.08,-0.05,-0.00,1.01,0.03,0.06,-0.02,136855.00,134255.00,143153.00,1707669039
-0.00,0.00,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.93,999.04,-0.05,0.00,1.01,-0.12,0.06,-0.04,136858.00,134266.00,143154.00,1707669039
0.01,-0.00,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.93,999.04,-0.05,-0.00,1.01,-0.04,-0.05,-0.02,136856.00,134249.00,143136.00,1707669039
0.00,0.01,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.99,999.04,-0.05,0.00,1.01,-0.01,-0.04,-0.03,136853.00,134251.00,143153.00,1707669039
0.01,-0.01,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.99,999.04,-0.05,-0.00,1.01,-0.03,0.05,0.02,136857.00,134247.00,143158.00,1707669039
0.01,0.01,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.99,999.04,-0.05,0.00,1.01,0.07,0.01,-0.00,136858.00,134249.00,143148.00,1707669039
0.01,0.01,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.71,999.07,-0.05,0.00,1.01,-0.01,0.06,-0.03,136858.00,134250.00,143154.00,1707669039
-0.00,0.00,-0.09,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.71,999.07,-0.05,0.00,1.01,-0.04,0.04,-0.02,136862.00,134258.00,143147.00,1707669039
0.01,0.01,-0.08,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,0.00,1.01,-0.11,0.00,-0.00,136864.00,134251.00,143155.00,1707669039
0.00,-0.01,-0.07,-0.02,-0.17,0.98,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,-0.00,1.01,0.08,0.05,-0.02,136860.00,134256.00,143154.00,1707669039
0.01,0.00,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.70,999.07,-0.05,0.00,1.01,-0.08,0.09,-0.04,136860.00,134254.00,143147.00,1707669039
0.00,0.00,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.70,999.07,-0.05,0.00,1.01,-0.04,-0.02,-0.01,136864.00,134255.00,143158.00,1707669039
0.01,0.00,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.79,999.06,-0.05,0.00,1.01,-0.06,-0.02,0.02,136858.00,134256.00,143147.00,1707669039
0.01,0.01,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.79,999.06,-0.05,0.00,1.01,0.05,0.00,-0.02,136853.00,134250.00,143142.00,1707669039
0.00,-0.00,-0.10,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,0.00,1.01,0.06,0.01,-0.07,136857.00,134255.00,143141.00,1707669039
0.01,0.00,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,0.00,1.01,-0.01,-0.04,-0.01,136864.00,134243.00,143151.00,1707669039
0.01,-0.01,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,-0.00,1.01,0.18,0.04,0.02,136868.00,134253.00,143143.00,1707669039
0.01,0.01,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,119.44,998.98,-0.05,0.00,1.01,0.11,0.03,0.01,136861.00,134254.00,143164.00,1707669039
0.01,0.00,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,119.44,998.98,-0.05,0.00,1.01,-0.07,0.01,-0.01,136851.00,134253.00,143138.00,1707669040
0.01,0.01,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.74,999.07,-0.05,0.00,1.01,-0.01,-0.09,-0.02,136864.00,134252.00,143149.00,1707669040
0.01,-0.00,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.74,999.07,-0.05,-0.00,1.01,-0.03,-0.01,-0.04,136857.00,134253.00,143153.00,1707669040
0.01,0.00,-0.09,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.47,999.10,-0.05,0.00,1.01,0.04,0.04,0.02,136865.00,134245.00,143160.00,1707669040
-0.00,0.00,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.47,999.10,-0.05,0.00,1.01,-0.09,-0.05,-0.04,136855.00,134257.00,143155.00,1707669040
0.01,0.01,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,119.03,999.03,-0.05,0.00,1.01,0.09,-0.07,0.04,136852.00,134254.00,143147.00,1707669040
0.01,0.01,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,119.03,999.03,-0.05,0.00,1.01,0.05,0.03,-0.03,136865.00,134244.00,143142.00,1707669040
0.01,-0.01,-0.08,-0.02,-0.17,0.99,-0.00,0.0000,0.0000,0.00,118.72,999.07,-0.05,-0.00,1.01,0.06,0.01,-0.01,136855.00,134251.00,143160.00,1707669040
