LIN_ACCELX,LIN_ACCELY,LIN_ACCELZ,W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.00,0.01,0.03,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.57,998.97,1.00,0.05,0.01,0.09,0.03,0.00,133710.00,130975.00,140445.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.83,998.94,1.00,0.05,0.01,0.00,-0.03,0.03,133711.00,130972.00,140454.00,1615075236
0.00,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.83,998.94,1.00,0.05,0.01,-0.10,0.05,-0.01,133711.00,130978.00,140454.00,1615075236
-0.00,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.63,998.96,1.00,0.05,0.01,0.06,-0.04,-0.02,133705.00,130980.00,140449.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.63,998.96,1.00,0.05,0.01,-0.04,-0.07,-0.01,133715.00,130984.00,140449.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.80,998.94,1.00,0.05,0.01,0.07,-0.05,0.02,133713.00,130971.00,140438.00,1615075236
0.00,0.02,0.03,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.80,998.94,1.00,0.05,0.01,-0.03,-0.03,-0.03,133712.00,130968.00,140444.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.55,998.97,1.00,0.05,0.01,-0.04,-0.01,-0.01,133708.00,130974.00,140449.00,1615075236
0.00,0.02,0.03,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.55,998.97,1.00,0.05,0.01,0.05,0.03,0.00,133713.00,130964.00,140439.00,1615075236
-0.01,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.55,998.97,1.00,0.05,0.01,0.03,0.06,0.01,133705.00,130976.00,140444.00,1615075236
0.00,0.02,0.01,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.36,998.99,1.00,0.05,0.01,-0.07,-0.04,-0.02,133709.00,130972.00,140439.00,1615075236
-0.01,0.00,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.36,998.99,1.00,0.05,0.01,-0.06,-0.03,0.03,133718.00,130975.00,140453.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.83,998.94,1.00,0.05,0.01,0.05,-0.01,-0.01,133711.00,130967.00,140448.00,1615075236
0.01,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.83,998.94,1.00,0.05,0.01,0.02,0.03,0.02,133707.00,130969.00,140455.00,1615075236
-0.00,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.72,998.95,1.00,0.05,0.01,0.08,-0.04,-0.02,133717.00,130974.00,140454.00,1615075236
-0.00,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.72,998.95,1.00,0.05,0.01,-0.09,0.07,-0.03,133717.00,130970.00,140442.00,1615075236
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.84,998.94,1.00,0.05,0.01,0.06,-0.06,0.00,133710.00,130964.00,140444.00,1615075236
0.01,0.01,0.01,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.84,998.94,1.00,0.05,0.01,0.03,-0.04,-0.02,133707.00,130970.00,140427.00,1615075236
-0.01,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.72,998.95,1.00,0.05,0.01,0.00,-0.01,-0.03,133711.00,130964.00,140449.00,1615075236
-0.02,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.72,998.95,1.00,0.05,0.01,0.09,-0.04,0.04,133714.00,130971.00,140441.00,1615075236
0.00,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.72,998.95,1.00,0.05,0.01,0.07,-0.02,-0.04,133714.00,130963.00,140433.00,1615075236
0.01,0.03,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.70,998.95,1.00,0.05,0.01,-0.03,-0.02,-0.03,133708.00,130968.00,140434.00,1615075237
-0.00,0.02,0.01,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.70,998.95,1.00,0.05,0.01,0.08,-0.04,-0.00,133712.00,130976.00,140447.00,1615075237
-0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,120.28,998.88,1.00,0.05,0.01,0.07,-0.04,0.00,133710.00,130957.00,140436.00,1615075237
0.00,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,120.28,998.88,1.00,0.05,0.01,-0.01,-0.06,-0.02,133710.00,130968.00,140442.00,1615075237
-0.01,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.68,998.95,1.00,0.05,0.01,0.02,-0.03,0.02,133714.00,130979.00,140450.00,1615075237
0.00,0.00,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.68,998.95,1.00,0.05,0.01,0.02,-0.01,0.03,133709.00,130964.00,140447.00,1615075237
-0.01,0.01,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.86,998.93,1.00,0.05,0.01,0.00,-0.04,0.01,133705.00,130969.00,140453.00,1615075237
-0.01,0.02,0.02,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.86,998.93,1.00,0.05,0.01,-0.04,0.02,0.03,133707.00,130967.00,140453.00,1615075237
-0.01,0.01,0.01,0.67,0.18,0.69,-0.22,0.0000,0.0000,0.00,119.47,998.98,1.00,0.05,0.01,0.04,0.01,0.02,133711.00,130963.00,140428.00,1615075237
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.47,998.98,1.00,0.05,0.01,-0.02,0.05,0.00,133718.00,130971.00,140441.00,1615075237
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.92,998.93,1.00,0.05,0.01,-0.01,-0.01,0.00,133707.00,130976.00,140451.00,1615075237
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.92,998.93,1.00,0.05,0.01,0.06,-0.04,-0.02,133705.00,130965.00,140441.00,1615075237
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.92,998.93,1.00,0.05,0.01,-0.07,-0.01,0.05,133714.00,130969.00,140443.00,1615075237
-0.00,0.02,0.01,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.71,998.95,1.00,0.05,0.01,0.06,-0.02,0.03,133705.00,130974.00,140439.00,1615075237
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.71,998.95,1.00,0.05,0.01,-0.04,-0.01,-0.01,133707.00,130971.00,140438.00,1615075237
0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.79,998.94,1.00,0.05,0.01,0.06,-0.01,-0.03,133713.00,130973.00,140443.00,1615075237
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.79,998.94,1.00,0.05,0.01,-0.06,-0.03,0.03,133707.00,130966.00,140449.00,1615075237
0.00,0.03,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.94,998.92,1.00,0.05,0.01,0.00,-0.01,-0.03,133713.00,130968.00,140442.00,1615075237
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.94,998.92,1.00,0.05,0.01,0.04,0.02,0.01,133718.00,130970.00,140439.00,1615075237
0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.73,998.95,1.00,0.05,0.01,-0.09,0.02,0.03,133703.00,130979.00,140426.00,1615075237
-0.00,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.73,998.95,1.00,0.05,0.01,0.07,-0.04,-0.00,133715.00,130967.00,140445.00,1615075237
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.76,998.95,1.00,0.05,0.01,-0.02,0.02,0.01,133710.00,130973.00,140441.00,1615075237
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.76,998.95,1.00,0.05,0.01,0.14,-0.03,0.03,133710.00,130967.00,140433.00,1615075237
0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.76,998.95,1.00,0.05,0.01,0.05,-0.01,0.03,133713.00,130980.00,140451.00,1615075237
0.00,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.27,999.00,1.00,0.05,0.01,0.02,-0.01,-0.00,133708.00,130970.00,140439.00,1615075237
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.27,999.00,1.00,0.05,0.01,-0.04,0.00,0.03,133707.00,130968.00,140430.00,1615075237
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.82,998.94,1.00,0.05,0.01,-0.06,-0.04,0.06,133706.00,130975.00,140457.00,1615075237
-0.02,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.82,998.94,1.00,0.05,0.01,0.04,-0.02,0.00,133706.00,130966.00,140437.00,1615075238
0.00,0.03,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.38,998.99,1.00,0.05,0.01,0.01,0.03,0.00,133710.00,130960.00,140451.00,1615075238
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.38,998.99,1.00,0.05,0.01,0.04,-0.04,-0.03,133711.00,130976.00,140454.00,1615075238
0.00,0.03,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,120.09,998.91,1.00,0.05,0.01,-0.02,0.02,-0.02,133707.00,130974.00,140437.00,1615075238
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,120.09,998.91,1.00,0.05,0.01,0.03,-0.03,0.01,133706.00,130974.00,140437.00,1615075238
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,120.06,998.91,1.00,0.05,0.01,0.02,-0.02,0.03,133707.00,130975.00,140441.00,1615075238
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,120.06,998.91,1.00,0.05,0.01,-0.04,-0.05,0.04,133711.00,130972.00,140456.00,1615075238
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,120.06,998.91,1.00,0.05,0.01,0.06,-0.04,-0.04,133712.00,130970.00,140447.00,1615075238
0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.58,998.97,1.00,0.05,0.01,-0.10,-0.01,0.00,133714.00,130969.00,140443.00,1615075238
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.58,998.97,1.00,0.05,0.01,0.02,-0.02,-0.03,133714.00,130964.00,140437.00,1615075238
0.00,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.88,998.93,1.00,0.05,0.01,0.02,0.04,0.00,133712.00,130964.00,140434.00,1615075238
-0.01,0.01,0.01,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.88,998.93,1.00,0.05,0.01,-0.02,-0.01,-0.02,133704.00,130962.00,140444.00,1615075238
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.60,998.96,1.00,0.05,0.01,-0.01,-0.05,0.02,133712.00,130976.00,140444.00,1615075238
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.60,998.96,1.00,0.05,0.01,-0.05,-0.03,-0.01,133706.00,130968.00,140444.00,1615075238
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.78,998.94,1.00,0.05,0.01,-0.08,0.02,0.00,133714.00,130982.00,140449.00,1615075238
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.78,998.94,1.00,0.05,0.01,-0.03,0.01,-0.01,133710.00,130970.00,140451.00,1615075238
-0.00,0.00,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.29,999.00,1.00,0.05,0.01,0.05,-0.02,-0.03,133709.00,130962.00,140444.00,1615075238
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.29,999.00,1.00,0.05,0.01,0.04,0.00,0.01,133708.00,130966.00,140444.00,1615075238
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.90,998.93,1.00,0.05,0.01,0.05,-0.07,0.01,133707.00,130971.00,140450.00,1615075238
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.90,998.93,1.00,0.05,0.01,-0.12,0.04,-0.05,133712.00,130975.00,140455.00,1615075238
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.70,998.95,1.00,0.05,0.01,-0.04,0.00,-0.00,133710.00,130967.00,140460.00,1615075238
-0.01,0.01,0.01,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.70,998.95,1.00,0.05,0.01,0.01,-0.05,0.03,133712.00,130973.00,140453.00,1615075238
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.70,998.95,1.00,0.05,0.01,0.05,-0.01,0.00,133712.00,130957.00,140441.00,1615075238
-0.01,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.74,998.95,1.00,0.05,0.01,-0.05,0.02,-0.05,133714.00,130970.00,140447.00,1615075238
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.38,998.99,1.00,0.05,0.01,0.00,-0.01,0.00,133715.00,130970.00,140454.00,1615075238
0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.38,998.99,1.00,0.05,0.01,0.06,-0.06,0.00,133717.00,130965.00,140453.00,1615075238
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.38,998.99,1.00,0.05,0.01,0.05,-0.01,-0.03,133707.00,130975.00,140443.00,1615075238
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.82,998.94,1.00,0.05,0.01,0.07,-0.02,0.02,133714.00,130971.00,140438.00,1615075239
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.82,998.94,1.00,0.05,0.01,-0.07,0.01,0.03,133716.00,130964.00,140447.00,1615075239
0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.65,998.96,1.00,0.05,0.01,0.02,0.01,-0.00,133711.00,130975.00,140455.00,1615075239
0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.65,998.96,1.00,0.05,0.01,-0.10,0.06,-0.02,133711.00,130969.00,140448.00,1615075239
-0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.64,998.96,1.00,0.05,0.01,0.09,-0.05,0.03,133707.00,130981.00,140465.00,1615075239
0.01,0.02,0.03,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.64,998.96,1.00,0.05,0.01,0.00,0.01,0.01,133702.00,130975.00,140441.00,1615075239
-0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.68,998.95,1.00,0.05,0.01,0.00,0.00,0.02,133713.00,130977.00,140443.00,1615075239
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.68,998.95,1.00,0.05,0.01,0.02,0.00,-0.03,133711.00,130974.00,140449.00,1615075239
-0.00,0.01,0.01,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.26,999.00,1.00,0.05,0.01,0.03,-0.03,0.04,133707.00,130973.00,140455.00,1615075239
0.00,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.26,999.00,1.00,0.05,0.01,-0.06,-0.01,-0.02,133713.00,130978.00,140432.00,1615075239
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.75,998.95,1.00,0.05,0.01,0.00,0.00,-0.03,133708.00,130981.00,140455.00,1615075239
-0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.75,998.95,1.00,0.05,0.01,-0.09,0.03,-0.03,133710.00,130970.00,140442.00,1615075239
0.00,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.75,998.95,1.00,0.05,0.01,-0.10,0.07,-0.05,133708.00,130973.00,140441.00,1615075239
0.01,0.01,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.64,998.96,1.00,0.05,0.01,-0.01,0.01,-0.03,133712.00,130972.00,140454.00,1615075239
-0.01,0.02,0.02,0.67,0.19,0.69,-0.22,0.0000,0.0000,0.00,119.64,998.96,1.00,0.05,0.01,-0.04,-0.04,-0.07,133711.00,130976.00,140447.00,1615075239
