"altitude","gpsLock","magZ","accelZ","magY","accelY","magX","accelX","state","epochTime","timestamp","satellites","i","j","velZ","pressure","k","velY","velX","gpsAltMSL","gpsAltAGL","gyroX","gyroY","gyroZ","posX","posY","posZ","w","gpsLat","gpsLong","internalEpochTime"
"223.9075164794922","false","142521.0","1.0146484375","135055.0","-0.05078125","135492.0","-0.00390625","0","1615075527","327844","0","-0.8438116312026978","0.5365559458732605","0.0","986.63916015625","-0.009030965156853199","0.0","0.0","0.0","0.0","0.08916473388671875","-1.1217269897460938","0.03617095947265625","0.0","0.0","0.0","-0.0028330832719802856","0.0","0.0","1708736622"
"223.9075164794922","false","142542.0","1.0166015625","135054.0","-0.03125","135496.0","0.0","0","1615075527","327873","0","-0.8440943360328674","0.53614342212677","0.0","986.63916015625","-0.005984598305076361","0.0","0.0","0.0","0.0","0.41722869873046875","-1.0835800170898438","0.03617095947265625","0.0","0.0","0.0","-0.00438519474118948","0.0","0.0","1708736622"
"223.9075164794922","false","142542.0","1.017578125","135036.0","0.02685546875","135493.0","0.0205078125","0","1615075527","327898","0","-0.8445314168930054","0.5354844927787781","0.0","986.63916015625","-0.004757749382406473","0.0","0.0","0.0","0.0","0.8597335815429688","-0.38930511474609375","-0.00960540771484375","0.0","0.0","0.0","-0.0006720875971950591","0.0","0.0","1708736622"
"223.98150634765625","false","142511.0","1.017578125","135057.0","0.0478515625","135492.0","0.02001953125","0","1615075527","327927","0","-0.8449646830558777","0.534787654876709","0.0","986.630615234375","-0.0047339485026896","0.0","0.0","0.0","0.0","0.6613693237304688","-0.08412933349609375","-0.01723480224609375","0.0","0.0","0.0","0.003802825463935733","0.0","0.0","1708736622"
"223.98150634765625","false","142533.0","1.01904296875","135041.0","0.05322265625","135494.0","0.0126953125","0","1615075527","327952","0","-0.8453226685523987","0.5341764688491821","0.0","986.630615234375","-0.0054451171308755875","0.0","0.0","0.0","0.0","0.10442352294921875","0.16001129150390625","0.02854156494140625","0.0","0.0","0.0","0.007455066777765751","0.0","0.0","1708736622"
"223.98150634765625","false","142525.0","1.01708984375","135046.0","0.0244140625","135498.0","0.009765625","0","1615075527","327977","0","-0.8453993201255798","0.5340489745140076","0.0","986.630615234375","-0.0049756611697375774","0.0","0.0","0.0","0.0","-0.5593338012695312","0.6711807250976562","-0.13167572021484375","0.0","0.0","0.0","0.008186324499547482","0.0","0.0","1708736622"
"223.746337890625","false","142516.0","1.01708984375","135039.0","-0.00048828125","135499.0","0.00537109375","0","1615075527","328005","0","-0.8452848196029663","0.5342589020729065","0.0","986.658203125","-0.003808041801676154","0.0","0.0","0.0","0.0","-0.5898513793945312","0.8237686157226562","0.01328277587890625","0.0","0.0","0.0","0.006822161376476288","0.0","0.0","1708736622"
"223.746337890625","false","142538.0","1.0166015625","135067.0","-0.0009765625","135501.0","0.0068359375","0","1615075528","328033","0","-0.8452165126800537","0.5343862175941467","0.0","986.658203125","-0.0027737775817513466","0.0","0.0","0.0","0.0","-0.42200469970703125","1.1136856079101562","-0.07826995849609375","0.0","0.0","0.0","0.005718471482396126","0.0","0.0","1708736622"
"223.746337890625","false","142548.0","1.015625","135069.0","-0.0341796875","135518.0","0.0009765625","0","1615075528","328058","0","-0.8449441194534302","0.5348490476608276","0.0","986.658203125","-0.0009547900990583003","0.0","0.0","0.0","0.0","0.26464080810546875","1.3654556274414062","-0.04775238037109375","0.0","0.0","0.0","0.002278681844472885","0.0","0.0","1708736622"
"224.01585388183594","false","142526.0","1.0166015625","135043.0","-0.0205078125","135500.0","-0.02294921875","0","1615075528","328087","0","-0.844720184803009","0.535205066204071","0.0","986.62646484375","-0.001800482627004385","0.0","0.0","0.0","0.0","0.7758102416992188","1.4570083618164062","-0.04775238037109375","0.0","0.0","0.0","-0.0006089427624829113","0.0","0.0","1708736622"
