W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.64,-0.06,-0.66,-0.39,279359776.0000,-513651328.0000,-581734400.00,121.14,998.78,0.80,-0.87,0.13,-141.92,81.74,48.81,130911.00,128574.00,130538.00,3312023773
-0.63,-0.05,-0.65,-0.41,279359776.0000,-513651328.0000,-581734400.00,120.84,998.82,0.73,-0.70,-0.02,-138.40,19.12,50.69,130917.00,128559.00,130524.00,3312023773
-0.62,-0.05,-0.63,-0.46,279359776.0000,-513651328.0000,-581734400.00,120.84,998.82,0.61,-0.59,-0.19,-169.70,-3.68,133.96,130915.00,128562.00,130520.00,3312023773
-0.59,-0.06,-0.63,-0.51,279359776.0000,-513651328.0000,-581734400.00,120.84,998.82,0.61,-0.90,-0.12,-164.03,33.55,120.42,130921.00,128569.00,130524.00,3312023773
-0.57,-0.06,-0.62,-0.53,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.68,-0.98,-0.06,-157.74,41.23,97.34,130921.00,128566.00,130525.00,3312023773
-0.56,-0.06,-0.61,-0.56,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.62,-0.55,-0.25,-114.33,-14.43,145.33,130927.00,128568.00,130517.00,3312023773
-0.55,-0.07,-0.59,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.44,-0.81,-0.32,-81.98,-42.37,119.04,130922.00,128569.00,130537.00,3312023773
-0.53,-0.09,-0.57,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.44,-0.99,-0.24,-81.79,-50.08,101.32,130910.00,128573.00,130534.00,3312023773
-0.53,-0.12,-0.55,-0.63,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.35,-1.12,-0.24,-117.76,-113.72,76.35,130926.00,128575.00,130527.00,3312023773
-0.53,-0.14,-0.52,-0.65,279359776.0000,-513651328.0000,-581734400.00,121.16,998.78,0.31,-0.82,-0.47,-65.44,-136.79,40.24,130925.00,128561.00,130529.00,3312023773
-0.54,-0.17,-0.51,-0.65,279359776.0000,-513651328.0000,-581734400.00,121.16,998.78,0.29,-0.97,-0.35,-18.99,-167.83,10.52,130927.00,128567.00,130508.00,3312023773
-0.56,-0.19,-0.47,-0.66,279359776.0000,-513651328.0000,-581734400.00,120.92,998.81,0.17,-0.80,-0.53,-60.58,-185.09,-0.12,130935.00,128569.00,130521.00,3312023773
-0.58,-0.21,-0.44,-0.65,279359776.0000,-513651328.0000,-581734400.00,120.92,998.81,0.23,-0.84,-0.53,-28.79,-209.84,-20.29,130947.00,128552.00,130523.00,3312023773
-0.60,-0.25,-0.41,-0.64,279359776.0000,-513651328.0000,-581734400.00,120.92,998.81,-0.02,-0.80,-0.58,55.71,-249.60,-128.95,130973.00,128550.00,130509.00,3312023773
-0.62,-0.28,-0.37,-0.64,279359776.0000,-513651328.0000,-581734400.00,120.93,998.81,-0.24,-0.82,-0.65,51.35,-249.60,-147.74,130986.00,128552.00,130478.00,3312023773
-0.63,-0.31,-0.33,-0.62,279359776.0000,-513651328.0000,-581734400.00,120.93,998.81,-0.32,-0.87,-0.64,24.55,-249.60,-162.78,130989.00,128543.00,130495.00,3312023773
-0.67,-0.35,-0.30,-0.59,279359776.0000,-513651328.0000,-581734400.00,120.93,998.81,-0.29,-0.92,-0.55,-28.66,-249.60,-211.87,131003.00,128548.00,130491.00,3312023773
-0.70,-0.36,-0.26,-0.56,279359776.0000,-513651328.0000,-581734400.00,121.34,998.76,-0.37,-0.85,-0.60,-64.04,-245.72,-230.56,130996.00,128551.00,130482.00,3312023773
-0.73,-0.36,-0.22,-0.53,279359776.0000,-513651328.0000,-581734400.00,121.34,998.76,-0.20,-0.78,-0.62,-108.48,-199.80,-225.02,131001.00,128550.00,130494.00,3312023773
-0.77,-0.36,-0.19,-0.49,279359776.0000,-513651328.0000,-581734400.00,121.30,998.76,-0.25,-0.79,-0.66,-132.28,-181.74,-229.18,130991.00,128554.00,130499.00,3312023773
-0.80,-0.35,-0.16,-0.46,279359776.0000,-513651328.0000,-581734400.00,121.30,998.76,-0.17,-0.68,-0.69,-123.70,-147.71,-247.24,130997.00,128543.00,130498.00,3312023773
-0.84,-0.34,-0.14,-0.40,279359776.0000,-513651328.0000,-581734400.00,121.30,998.76,-0.08,-0.71,-0.68,-126.88,-139.03,-250.37,130987.00,128551.00,130498.00,3312023773
-0.87,-0.32,-0.11,-0.35,279359776.0000,-513651328.0000,-581734400.00,121.16,998.78,-0.07,-0.60,-0.67,-159.49,-152.06,-250.37,130988.00,128547.00,130498.00,3312023773
-0.90,-0.27,-0.07,-0.33,279359776.0000,-513651328.0000,-581734400.00,121.16,998.78,-0.17,-0.27,-0.81,-136.50,-151.05,-250.37,130982.00,128552.00,130496.00,3312023773
-0.93,-0.23,-0.05,-0.30,279359776.0000,-513651328.0000,-581734400.00,120.95,998.80,-0.06,-0.18,-0.88,-105.71,-115.29,-248.34,130977.00,128545.00,130492.00,3312023773
-0.95,-0.19,-0.03,-0.26,279359776.0000,-513651328.0000,-581734400.00,120.95,998.80,-0.09,-0.20,-1.00,-119.00,-105.50,-230.02,130974.00,128560.00,130512.00,3312023773
-0.96,-0.15,-0.00,-0.22,279359776.0000,-513651328.0000,-581734400.00,120.95,998.80,-0.08,-0.11,-0.97,-145.35,-86.55,-212.98,130974.00,128549.00,130513.00,3312023773
-0.98,-0.11,0.01,-0.18,279359776.0000,-513651328.0000,-581734400.00,120.95,998.80,-0.11,0.01,-1.01,-111.86,-57.60,-210.70,130968.00,128568.00,130512.00,3312023773
-0.99,-0.08,0.01,-0.13,279359776.0000,-513651328.0000,-581734400.00,120.95,998.80,0.02,-0.10,-0.97,-102.04,-35.15,-230.16,130959.00,128557.00,130516.00,3312023773
-1.00,-0.03,0.04,-0.08,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-0.16,0.18,-0.87,-106.22,-49.59,-240.37,130949.00,128563.00,130508.00,3312023773
-1.00,-0.00,0.05,-0.04,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-0.13,0.16,-1.01,-76.46,-26.59,-205.29,130946.00,128564.00,130523.00,3312023773
-1.00,0.02,0.05,0.00,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-0.11,0.20,-0.98,-52.67,-19.28,-218.48,130934.00,128567.00,130532.00,3312023773
-1.00,0.03,0.06,0.04,279359776.0000,-513651328.0000,-581734400.00,120.44,998.86,-0.15,0.18,-1.03,-18.59,-12.20,-186.20,130930.00,128566.00,130520.00,3312023773
-0.99,0.04,0.07,0.09,279359776.0000,-513651328.0000,-581734400.00,120.44,998.86,-0.28,0.11,-1.07,0.70,-4.57,-204.55,130926.00,128568.00,130533.00,3312023773
-0.99,0.04,0.06,0.14,279359776.0000,-513651328.0000,-581734400.00,120.80,998.82,-0.15,0.17,-0.96,18.98,59.64,-241.69,130903.00,128573.00,130547.00,3312023773
-0.98,0.05,0.05,0.18,279359776.0000,-513651328.0000,-581734400.00,120.80,998.82,-0.13,0.27,-0.89,29.31,39.69,-215.36,130906.00,128573.00,130540.00,3312023773
-0.97,0.04,0.06,0.23,279359776.0000,-513651328.0000,-581734400.00,120.80,998.82,-0.31,0.03,-1.14,55.66,38.30,-188.99,130891.00,128582.00,130554.00,3312023773
-0.96,0.02,0.05,0.28,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,-0.17,-0.05,-1.02,31.68,91.75,-189.18,130888.00,128583.00,130540.00,3312023773
-0.95,0.02,0.03,0.30,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,-0.08,0.07,-0.95,11.02,98.69,-141.21,130888.00,128582.00,130538.00,3312023773
-0.95,0.00,0.02,0.32,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.01,-0.04,-0.98,13.13,71.87,-109.14,130884.00,128591.00,130545.00,3312023773
-0.93,-0.01,-0.00,0.36,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.08,-0.12,-0.96,-7.95,81.60,-165.13,130877.00,128584.00,130533.00,3312023773
-0.92,-0.00,-0.03,0.38,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.12,0.15,-0.92,-29.27,74.44,-107.79,130875.00,128582.00,130523.00,3312023773
-0.92,-0.01,-0.05,0.39,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,0.00,-0.09,-1.05,-65.32,93.40,-27.57,130878.00,128582.00,130533.00,3312023773
-0.92,0.01,-0.07,0.39,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,0.02,0.08,-1.01,-97.85,125.06,-1.27,130872.00,128580.00,130536.00,3312023773
-0.92,0.02,-0.13,0.36,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,0.26,0.13,-0.90,-175.59,177.39,113.71,130873.00,128593.00,130534.00,3312023773
-0.93,0.04,-0.18,0.32,279359776.0000,-513651328.0000,-581734400.00,121.11,998.79,0.34,0.17,-0.87,-199.10,189.88,167.99,130875.00,128574.00,130546.00,3312023773
-0.93,0.05,-0.24,0.28,279359776.0000,-513651328.0000,-581734400.00,121.11,998.79,0.41,0.12,-0.79,-195.31,204.89,165.09,130882.00,128583.00,130545.00,3312023773
-0.91,0.06,-0.32,0.25,279359776.0000,-513651328.0000,-581734400.00,120.66,998.84,0.68,0.25,-0.63,-163.88,244.45,112.46,130875.00,128584.00,130546.00,3312023773
-0.89,0.05,-0.40,0.21,279359776.0000,-513651328.0000,-581734400.00,120.66,998.84,0.76,0.11,-0.49,-156.11,250.38,102.79,130871.00,128581.00,130547.00,3312023773
-0.86,0.07,-0.47,0.19,279359776.0000,-513651328.0000,-581734400.00,120.66,998.84,0.77,0.34,-0.35,-152.89,238.98,73.28,130876.00,128576.00,130549.00,3312023773
-0.83,0.08,-0.53,0.17,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.81,0.31,-0.30,-153.76,250.38,63.70,130875.00,128570.00,130546.00,3312023773
-0.78,0.10,-0.60,0.16,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.79,0.32,-0.06,-143.57,250.38,38.38,130883.00,128578.00,130528.00,3312023773
-0.72,0.09,-0.67,0.13,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.77,0.15,0.25,-127.55,250.38,56.84,130881.00,128577.00,130540.00,3312023773
-0.66,0.10,-0.74,0.10,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.86,0.14,0.38,-139.12,250.38,32.83,130888.00,128569.00,130537.00,3312023773
-0.59,0.10,-0.80,0.08,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.80,0.12,0.66,-91.10,250.38,13.62,130892.00,128571.00,130537.00,3312023773
-0.52,0.10,-0.84,0.07,279359776.0000,-513651328.0000,-581734400.00,120.69,998.83,0.79,0.11,0.73,-72.82,250.38,-10.20,130902.00,128562.00,130538.00,3312023773
-0.47,0.10,-0.88,0.06,279359776.0000,-513651328.0000,-581734400.00,120.69,998.83,0.82,0.17,0.95,-100.93,169.72,-21.81,130902.00,128562.00,130538.00,3312023773
-0.43,0.11,-0.89,0.05,279359776.0000,-513651328.0000,-581734400.00,120.69,998.83,0.82,0.17,0.97,-66.12,85.30,-23.16,130904.00,128557.00,130540.00,3312023773
-0.41,0.11,-0.91,0.06,279359776.0000,-513651328.0000,-581734400.00,120.53,998.85,0.62,0.19,0.83,-7.47,31.72,-28.68,130902.00,128570.00,130533.00,3312023773
-0.39,0.10,-0.91,0.07,279359776.0000,-513651328.0000,-581734400.00,120.53,998.85,0.59,0.19,0.75,34.16,27.62,-1.02,130903.00,128554.00,130530.00,3312023773
-0.38,0.10,-0.92,0.07,279359776.0000,-513651328.0000,-581734400.00,120.49,998.86,0.59,0.13,0.73,20.39,31.20,12.33,130901.00,128567.00,130527.00,3312023773
-0.36,0.11,-0.93,0.06,279359776.0000,-513651328.0000,-581734400.00,120.49,998.86,0.48,0.07,0.78,30.84,42.53,-35.52,130905.00,128566.00,130528.00,3312023773
-0.33,0.10,-0.94,0.07,279359776.0000,-513651328.0000,-581734400.00,120.49,998.86,0.48,0.19,0.88,1.95,72.97,-8.42,130906.00,128557.00,130511.00,3312023773
-0.31,0.10,-0.94,0.06,279359776.0000,-513651328.0000,-581734400.00,120.52,998.86,0.54,0.12,0.89,1.54,72.80,-7.28,130901.00,128563.00,130508.00,3312023773
-0.29,0.12,-0.95,0.04,279359776.0000,-513651328.0000,-581734400.00,120.52,998.86,0.47,-0.04,1.10,1.88,21.82,-33.22,130906.00,128557.00,130521.00,3312023773
-0.28,0.13,-0.95,0.04,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.49,0.06,1.00,23.49,6.17,-46.28,130903.00,128563.00,130519.00,3312023773
-0.27,0.13,-0.95,0.05,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.46,0.17,0.88,-0.09,0.58,-33.95,130902.00,128562.00,130523.00,3312023773
-0.26,0.13,-0.95,0.06,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.42,0.23,0.91,-2.10,-6.05,-31.72,130900.00,128557.00,130529.00,3312023773
-0.27,0.13,-0.95,0.06,279359776.0000,-513651328.0000,-581734400.00,120.56,998.85,0.57,0.23,1.05,32.52,-29.83,17.51,130897.00,128556.00,130520.00,3312023773
-0.29,0.12,-0.95,0.06,279359776.0000,-513651328.0000,-581734400.00,120.56,998.85,0.54,0.14,0.87,21.91,-91.36,36.56,130898.00,128563.00,130519.00,3312023773
-0.31,0.11,-0.94,0.05,279359776.0000,-513651328.0000,-581734400.00,120.56,998.85,0.60,0.16,0.93,8.12,-101.83,48.76,130905.00,128565.00,130516.00,3312023773
-0.33,0.08,-0.94,0.06,279359776.0000,-513651328.0000,-581734400.00,120.64,998.84,0.62,0.30,0.86,18.99,-115.92,111.59,130895.00,128569.00,130519.00,3312023773
-0.35,0.06,-0.93,0.06,279359776.0000,-513651328.0000,-581734400.00,120.64,998.84,0.63,0.25,0.80,20.11,-153.68,103.43,130891.00,128569.00,130511.00,3312023773
-0.40,0.05,-0.92,0.06,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,0.80,0.11,0.64,20.16,-155.53,62.61,130883.00,128573.00,130527.00,3312023773
-0.42,0.03,-0.90,0.06,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,0.91,0.25,0.70,-5.89,-110.63,110.68,130892.00,128569.00,130513.00,3312023773
-0.45,0.01,-0.89,0.05,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,1.04,0.20,0.60,-20.77,-64.91,101.17,130896.00,128569.00,130516.00,3312023773
-0.46,0.00,-0.89,0.04,279359776.0000,-513651328.0000,-581734400.00,120.43,998.87,1.04,0.14,0.66,-42.64,-20.81,68.84,130902.00,128572.00,130512.00,3312023773
-0.45,0.00,-0.89,0.02,279359776.0000,-513651328.0000,-581734400.00,120.43,998.87,0.87,0.13,0.63,-95.48,28.55,57.10,130903.00,128559.00,130511.00,3312023773
-0.45,0.00,-0.89,0.00,279359776.0000,-513651328.0000,-581734400.00,120.43,998.87,0.86,0.04,0.57,-100.67,39.92,49.43,130909.00,128574.00,130512.00,3312023773
-0.43,0.01,-0.90,-0.02,279359776.0000,-513651328.0000,-581734400.00,120.19,998.89,0.55,0.02,0.54,-110.15,57.40,30.06,130902.00,128564.00,130507.00,3312023773
-0.42,0.03,-0.91,-0.03,279359776.0000,-513651328.0000,-581734400.00,120.19,998.89,0.48,0.06,0.53,-133.23,-11.20,-28.22,130904.00,128552.00,130502.00,3312023773
-0.42,0.04,-0.90,-0.06,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.50,-0.06,0.46,-167.20,-60.89,5.67,130905.00,128559.00,130503.00,3312023773
-0.45,0.05,-0.89,-0.13,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.68,-0.33,0.33,-160.94,-64.53,42.67,130908.00,128570.00,130515.00,3312023773
-0.46,0.05,-0.87,-0.18,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.71,-0.33,0.37,-156.38,-51.08,39.80,130916.00,128564.00,130499.00,3312023773
-0.47,0.05,-0.86,-0.22,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.78,-0.49,0.35,-106.69,-46.96,-4.65,130909.00,128555.00,130506.00,3312023773
-0.48,0.05,-0.84,-0.25,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.99,-0.58,0.31,-60.95,-37.06,-1.33,130910.00,128566.00,130533.00,3312023773
-0.48,0.06,-0.83,-0.26,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.93,-0.46,0.35,-50.25,2.30,-18.37,130898.00,128561.00,130526.00,3312023773
-0.49,0.07,-0.82,-0.27,279359776.0000,-513651328.0000,-581734400.00,121.10,998.79,0.92,-0.40,0.32,-58.10,-15.53,-2.32,130896.00,128569.00,130516.00,3312023773
-0.49,0.08,-0.82,-0.29,279359776.0000,-513651328.0000,-581734400.00,121.10,998.79,0.91,-0.44,0.36,-62.89,-20.61,-9.24,130907.00,128565.00,130500.00,3312023773
-0.50,0.08,-0.81,-0.31,279359776.0000,-513651328.0000,-581734400.00,120.69,998.84,0.81,-0.41,0.29,-97.27,-33.19,-2.64,130906.00,128553.00,130511.00,3312023773
-0.50,0.08,-0.79,-0.33,279359776.0000,-513651328.0000,-581734400.00,120.69,998.84,0.91,-0.57,0.25,-107.81,-40.59,24.66,130904.00,128558.00,130515.00,3312023773
-0.51,0.10,-0.76,-0.38,279359776.0000,-513651328.0000,-581734400.00,120.69,998.84,0.82,-0.64,0.14,-238.59,-67.55,-38.59,130902.00,128560.00,130517.00,3312023773
-0.52,0.14,-0.74,-0.42,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,0.85,-0.44,0.06,-249.79,-9.48,-95.90,130895.00,128557.00,130516.00,3312023773
-0.52,0.19,-0.71,-0.44,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,0.94,-0.37,0.09,-249.79,-20.21,-71.73,130903.00,128560.00,130515.00,3312023773
-0.52,0.22,-0.67,-0.48,279359776.0000,-513651328.0000,-581734400.00,120.53,998.85,0.92,-0.41,-0.08,-249.79,-24.20,-45.95,130910.00,128569.00,130527.00,3312023773
-0.52,0.25,-0.63,-0.52,279359776.0000,-513651328.0000,-581734400.00,120.53,998.85,0.89,-0.36,-0.17,-249.79,-36.75,-66.11,130900.00,128565.00,130521.00,3312023773
-0.53,0.31,-0.58,-0.53,279359776.0000,-513651328.0000,-581734400.00,120.53,998.85,0.99,-0.06,-0.21,-249.79,-6.24,-115.70,130901.00,128569.00,130508.00,3312023773
-0.53,0.39,-0.52,-0.55,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.97,0.18,-0.13,-249.79,-2.99,-85.66,130906.00,128566.00,130499.00,3312023773
-0.53,0.45,-0.46,-0.55,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.93,0.29,-0.12,-249.79,-16.19,-72.53,130924.00,128573.00,130500.00,3312023773
-0.52,0.50,-0.41,-0.56,279359776.0000,-513651328.0000,-581734400.00,120.34,998.88,0.97,0.48,-0.04,-231.40,-25.81,-42.09,130921.00,128579.00,130490.00,3312023773
-0.53,0.52,-0.38,-0.56,279359776.0000,-513651328.0000,-581734400.00,120.34,998.88,0.87,0.42,-0.13,-81.96,-64.92,12.69,130907.00,128581.00,130493.00,3312023773
-0.54,0.52,-0.35,-0.56,279359776.0000,-513651328.0000,-581734400.00,120.34,998.88,0.88,0.43,-0.21,-69.79,-75.07,20.22,130917.00,128580.00,130489.00,3312023773
-0.55,0.53,-0.32,-0.57,279359776.0000,-513651328.0000,-581734400.00,120.46,998.86,0.88,0.36,-0.23,-98.53,-74.81,21.41,130912.00,128572.00,130499.00,3312023773
-0.54,0.53,-0.29,-0.58,279359776.0000,-513651328.0000,-581734400.00,120.46,998.86,0.85,0.35,-0.30,-175.89,-97.32,16.86,130909.00,128582.00,130496.00,3312023773
-0.55,0.54,-0.25,-0.59,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,0.79,0.43,-0.33,-175.45,-87.44,5.39,130914.00,128574.00,130504.00,3312023773
-0.53,0.56,-0.21,-0.61,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,0.88,0.43,-0.21,-178.05,-78.27,5.07,130912.00,128581.00,130495.00,3312023773
-0.51,0.57,-0.17,-0.62,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,0.85,0.43,-0.32,-203.56,-95.63,5.34,130906.00,128583.00,130503.00,3312023773
-0.51,0.57,-0.13,-0.63,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.78,0.47,-0.33,-168.31,-82.37,-9.32,130907.00,128576.00,130494.00,3312023773
-0.49,0.58,-0.09,-0.64,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.85,0.54,-0.38,-220.13,-34.69,-19.96,130919.00,128567.00,130498.00,3312023773
-0.48,0.61,-0.05,-0.64,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.79,0.61,-0.17,-167.98,-31.74,-19.37,130916.00,128569.00,130500.00,3312023773
-0.47,0.62,-0.02,-0.63,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.68,0.69,-0.11,-106.95,-37.95,-14.28,130904.00,128578.00,130499.00,3312023773
-0.45,0.64,0.00,-0.63,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.79,0.55,-0.19,-167.17,-12.86,-11.83,130907.00,128573.00,130503.00,3312023773
-0.43,0.65,0.03,-0.63,279359776.0000,-513651328.0000,-581734400.00,120.55,998.85,0.75,0.58,-0.16,-142.67,-24.55,-21.56,130912.00,128574.00,130499.00,3312023773
-0.41,0.66,0.05,-0.62,279359776.0000,-513651328.0000,-581734400.00,120.55,998.85,0.79,0.63,-0.08,-129.14,6.78,-37.33,130915.00,128579.00,130495.00,3312023773
-0.40,0.68,0.08,-0.61,279359776.0000,-513651328.0000,-581734400.00,120.55,998.85,0.79,0.65,-0.04,-142.67,28.68,-19.00,130911.00,128566.00,130502.00,3312023773
-0.38,0.69,0.10,-0.60,279359776.0000,-513651328.0000,-581734400.00,120.28,998.88,0.75,0.75,0.03,-124.91,12.26,-15.54,130911.00,128568.00,130504.00,3312023773
-0.37,0.71,0.11,-0.59,279359776.0000,-513651328.0000,-581734400.00,120.28,998.88,0.73,0.57,0.17,-35.73,29.51,-16.28,130922.00,128572.00,130491.00,3312023773
-0.35,0.73,0.13,-0.58,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.73,0.71,0.30,-95.61,-2.79,-16.60,130917.00,128568.00,130499.00,3312023773
-0.33,0.74,0.15,-0.57,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.71,0.68,0.22,-123.12,-21.08,-18.62,130911.00,128560.00,130499.00,3312023773
-0.32,0.74,0.17,-0.57,279359776.0000,-513651328.0000,-581734400.00,120.85,998.82,0.73,0.68,0.12,-105.67,-7.34,-8.98,130912.00,128571.00,130506.00,3312023773
-0.30,0.75,0.18,-0.56,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.73,0.66,0.13,-113.59,19.79,4.56,130924.00,128570.00,130499.00,3312023773
-0.28,0.76,0.19,-0.55,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.71,0.69,0.27,-143.95,23.82,22.61,130923.00,128573.00,130500.00,3312023773
-0.25,0.78,0.21,-0.53,279359776.0000,-513651328.0000,-581734400.00,120.37,998.87,0.70,0.56,0.43,-109.55,23.01,6.56,130916.00,128564.00,130486.00,3312023773
-0.23,0.79,0.22,-0.52,279359776.0000,-513651328.0000,-581734400.00,120.37,998.87,0.74,0.54,0.48,-99.75,13.87,8.86,130924.00,128562.00,130502.00,3312023773
-0.21,0.80,0.22,-0.52,279359776.0000,-513651328.0000,-581734400.00,120.37,998.87,0.72,0.64,0.31,-117.58,14.90,37.87,130925.00,128564.00,130502.00,3312023773
-0.20,0.81,0.23,-0.51,279359776.0000,-513651328.0000,-581734400.00,120.09,998.91,0.70,0.60,0.33,-120.20,39.67,42.75,130935.00,128546.00,130504.00,3312023773
-0.16,0.83,0.23,-0.49,279359776.0000,-513651328.0000,-581734400.00,120.09,998.91,0.73,0.40,0.61,-104.97,48.09,38.19,130927.00,128561.00,130500.00,3312023773
-0.13,0.84,0.24,-0.47,279359776.0000,-513651328.0000,-581734400.00,120.09,998.91,0.75,0.41,0.57,-112.81,37.68,40.68,130940.00,128556.00,130494.00,3312023773
-0.11,0.85,0.24,-0.46,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.74,0.35,0.61,-80.30,45.78,38.36,130946.00,128563.00,130498.00,3312023773
-0.09,0.86,0.24,-0.45,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.75,0.35,0.57,-81.99,47.69,35.09,130948.00,128552.00,130488.00,3312023773
-0.07,0.87,0.24,-0.43,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.69,0.30,0.59,-115.90,61.65,53.20,130955.00,128560.00,130483.00,3312023773
-0.04,0.88,0.23,-0.41,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.67,0.14,0.75,-68.63,79.12,53.44,130961.00,128567.00,130485.00,3312023773
-0.03,0.89,0.23,-0.39,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.70,0.20,0.71,-53.79,68.07,46.58,130966.00,128556.00,130502.00,3312023773
-0.01,0.91,0.22,-0.37,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.60,0.12,0.75,-63.46,80.17,63.01,130968.00,128553.00,130498.00,3312023773
0.01,0.92,0.21,-0.34,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.59,0.04,0.79,-54.37,83.52,66.10,130974.00,128541.00,130487.00,3312023773
0.02,0.93,0.20,-0.31,279359776.0000,-513651328.0000,-581734400.00,120.36,998.87,0.51,0.04,0.82,-29.03,84.09,54.41,130974.00,128541.00,130482.00,3312023773
0.02,0.94,0.19,-0.29,279359776.0000,-513651328.0000,-581734400.00,120.34,998.88,0.53,0.02,0.87,3.61,89.48,54.74,130982.00,128543.00,130477.00,3312023773
0.02,0.95,0.17,-0.27,279359776.0000,-513651328.0000,-581734400.00,120.34,998.88,0.46,0.07,0.83,11.41,93.46,59.01,130981.00,128541.00,130477.00,3312023773
0.02,0.96,0.16,-0.24,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.42,-0.01,0.89,2.29,103.68,59.98,130987.00,128538.00,130468.00,3312023773
0.02,0.96,0.15,-0.22,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.41,0.04,0.80,0.89,124.52,65.06,130988.00,128534.00,130491.00,3312023773
0.03,0.97,0.13,-0.18,279359776.0000,-513651328.0000,-581734400.00,120.50,998.86,0.28,-0.07,0.92,-13.27,149.21,71.40,131003.00,128533.00,130474.00,3312023773
0.03,0.98,0.12,-0.14,279359776.0000,-513651328.0000,-581734400.00,120.78,998.82,0.25,-0.03,0.94,-2.37,160.68,70.81,131002.00,128532.00,130462.00,3312023773
0.03,0.99,0.11,-0.10,279359776.0000,-513651328.0000,-581734400.00,120.78,998.82,0.13,-0.06,1.00,-15.92,161.69,60.45,131006.00,128538.00,130460.00,3312023773
0.04,0.99,0.10,-0.05,279359776.0000,-513651328.0000,-581734400.00,120.26,998.89,0.05,-0.13,1.03,-39.11,159.29,51.05,131006.00,128536.00,130465.00,3312023773
0.05,0.99,0.09,-0.01,279359776.0000,-513651328.0000,-581734400.00,120.26,998.89,-0.08,-0.17,1.03,-43.72,161.18,35.61,130983.00,128531.00,130469.00,3312023773
